Date de l'export,Code du dpartement,Libell du dpartement,Code de la commune,Libell de la commune,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprims,% Exp/Ins,% Exp/Vot,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp
14/12/2015 09:30,33,GIRONDE,162,Eysines,13893,6222,"44,79",7671,"55,21",131,"0,94","1,71",125,"0,9","1,63",7415,"53,37","96,66",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,3630,"26,13","48,95",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,2515,"18,1","33,92",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,1270,"9,14","17,13",,,,,,,,
14/12/2015 09:30,33,GIRONDE,163,Faleyras,326,132,"40,49",194,"59,51",5,"1,53","2,58",1,"0,31","0,52",188,"57,67","96,91",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,74,"22,7","39,36",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,63,"19,33","33,51",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,51,"15,64","27,13",,,,,,,,
14/12/2015 09:30,33,GIRONDE,164,Fargues,1141,411,"36,02",730,"63,98",23,"2,02","3,15",25,"2,19","3,42",682,"59,77","93,42",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,374,"32,78","54,84",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,156,"13,67","22,87",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,152,"13,32","22,29",,,,,,,,
14/12/2015 09:30,33,GIRONDE,165,Fargues-Saint-Hilaire,1873,678,"36,2",1195,"63,8",23,"1,23","1,92",22,"1,17","1,84",1150,"61,4","96,23",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,490,"26,16","42,61",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,456,"24,35","39,65",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,204,"10,89","17,74",,,,,,,,
14/12/2015 09:30,33,GIRONDE,166,Le Fieu,326,124,"38,04",202,"61,96",5,"1,53","2,48",2,"0,61","0,99",195,"59,82","96,53",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,79,"24,23","40,51",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,46,"14,11","23,59",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,70,"21,47","35,9",,,,,,,,
14/12/2015 09:30,33,GIRONDE,167,Floirac,11415,6116,"53,58",5299,"46,42",126,"1,1","2,38",109,"0,95","2,06",5064,"44,36","95,57",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,2945,"25,8","58,16",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,1094,"9,58","21,6",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,1025,"8,98","20,24",,,,,,,,
14/12/2015 09:30,33,GIRONDE,168,Flaujagues,382,166,"43,46",216,"56,54",13,"3,4","6,02",7,"1,83","3,24",196,"51,31","90,74",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,81,"21,2","41,33",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,53,"13,87","27,04",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,62,"16,23","31,63",,,,,,,,
14/12/2015 09:30,33,GIRONDE,169,Flouds,78,34,"43,59",44,"56,41",4,"5,13","9,09",1,"1,28","2,27",39,50,"88,64",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,27,"34,62","69,23",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,8,"10,26","20,51",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,4,"5,13","10,26",,,,,,,,
14/12/2015 09:30,33,GIRONDE,170,Fontet,571,242,"42,38",329,"57,62",9,"1,58","2,74",6,"1,05","1,82",314,"54,99","95,44",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,141,"24,69","44,9",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,80,"14,01","25,48",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,93,"16,29","29,62",,,,,,,,
14/12/2015 09:30,33,GIRONDE,171,Fosss-et-Baleyssac,140,61,"43,57",79,"56,43",0,0,0,5,"3,57","6,33",74,"52,86","93,67",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,23,"16,43","31,08",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,13,"9,29","17,57",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,38,"27,14","51,35",,,,,,,,
14/12/2015 09:30,33,GIRONDE,172,Fours,249,93,"37,35",156,"62,65",8,"3,21","5,13",3,"1,2","1,92",145,"58,23","92,95",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,42,"16,87","28,97",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,68,"27,31","46,9",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,35,"14,06","24,14",,,,,,,,
14/12/2015 09:30,33,GIRONDE,173,Francs,167,62,"37,13",105,"62,87",0,0,0,2,"1,2","1,9",103,"61,68","98,1",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,40,"23,95","38,83",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,37,"22,16","35,92",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,26,"15,57","25,24",,,,,,,,
14/12/2015 09:30,33,GIRONDE,174,Fronsac,883,353,"39,98",530,"60,02",12,"1,36","2,26",12,"1,36","2,26",506,"57,3","95,47",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,170,"19,25","33,6",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,233,"26,39","46,05",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,103,"11,66","20,36",,,,,,,,
14/12/2015 09:30,33,GIRONDE,175,Frontenac,567,275,"48,5",292,"51,5",7,"1,23","2,4",3,"0,53","1,03",282,"49,74","96,58",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,141,"24,87",50,3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,56,"9,88","19,86",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,85,"14,99","30,14",,,,,,,,
14/12/2015 09:30,33,GIRONDE,176,Gabarnac,235,97,"41,28",138,"58,72",1,"0,43","0,72",11,"4,68","7,97",126,"53,62","91,3",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,50,"21,28","39,68",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,46,"19,57","36,51",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,30,"12,77","23,81",,,,,,,,
14/12/2015 09:30,33,GIRONDE,177,Gaillan-en-Mdoc,1633,672,"41,15",961,"58,85",12,"0,73","1,25",17,"1,04","1,77",932,"57,07","96,98",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,331,"20,27","35,52",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,250,"15,31","26,82",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,351,"21,49","37,66",,,,,,,,
14/12/2015 09:30,33,GIRONDE,178,Gajac,284,99,"34,86",185,"65,14",5,"1,76","2,7",3,"1,06","1,62",177,"62,32","95,68",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,79,"27,82","44,63",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,64,"22,54","36,16",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,34,"11,97","19,21",,,,,,,,
14/12/2015 09:30,33,GIRONDE,179,Galgon,2107,852,"40,44",1255,"59,56",23,"1,09","1,83",27,"1,28","2,15",1205,"57,19","96,02",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,498,"23,64","41,33",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,386,"18,32","32,03",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,321,"15,23","26,64",,,,,,,,
14/12/2015 09:30,33,GIRONDE,180,Gans,158,56,"35,44",102,"64,56",4,"2,53","3,92",6,"3,8","5,88",92,"58,23","90,2",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,42,"26,58","45,65",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,33,"20,89","35,87",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,17,"10,76","18,48",,,,,,,,
14/12/2015 09:30,33,GIRONDE,181,Gardegan-et-Tourtirac,234,111,"47,44",123,"52,56",1,"0,43","0,81",0,0,0,122,"52,14","99,19",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,42,"17,95","34,43",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,32,"13,68","26,23",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,48,"20,51","39,34",,,,,,,,
14/12/2015 09:30,33,GIRONDE,182,Gauriac,621,240,"38,65",381,"61,35",12,"1,93","3,15",20,"3,22","5,25",349,"56,2","91,6",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,150,"24,15","42,98",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,87,"14,01","24,93",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,112,"18,04","32,09",,,,,,,,
14/12/2015 09:30,33,GIRONDE,183,Gauriaguet,867,376,"43,37",491,"56,63",13,"1,5","2,65",6,"0,69","1,22",472,"54,44","96,13",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,206,"23,76","43,64",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,94,"10,84","19,92",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,172,"19,84","36,44",,,,,,,,
14/12/2015 09:30,33,GIRONDE,184,Gnrac,440,193,"43,86",247,"56,14",5,"1,14","2,02",1,"0,23","0,4",241,"54,77","97,57",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,89,"20,23","36,93",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,74,"16,82","30,71",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,78,"17,73","32,37",,,,,,,,
14/12/2015 09:30,33,GIRONDE,185,Gnissac,1394,620,"44,48",774,"55,52",7,"0,5","0,9",13,"0,93","1,68",754,"54,09","97,42",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,323,"23,17","42,84",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,274,"19,66","36,34",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,157,"11,26","20,82",,,,,,,,
14/12/2015 09:30,33,GIRONDE,186,Gensac,607,208,"34,27",399,"65,73",11,"1,81","2,76",3,"0,49","0,75",385,"63,43","96,49",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,174,"28,67","45,19",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,110,"18,12","28,57",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,101,"16,64","26,23",,,,,,,,
14/12/2015 09:30,33,GIRONDE,187,Gironde-sur-Dropt,831,346,"41,64",485,"58,36",18,"2,17","3,71",14,"1,68","2,89",453,"54,51","93,4",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,194,"23,35","42,83",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,122,"14,68","26,93",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,137,"16,49","30,24",,,,,,,,
14/12/2015 09:30,33,GIRONDE,188,Giscos,157,58,"36,94",99,"63,06",7,"4,46","7,07",7,"4,46","7,07",85,"54,14","85,86",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,28,"17,83","32,94",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,34,"21,66",40,8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,23,"14,65","27,06",,,,,,,,
14/12/2015 09:30,33,GIRONDE,189,Gornac,289,100,"34,6",189,"65,4",5,"1,73","2,65",1,"0,35","0,53",183,"63,32","96,83",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,43,"14,88","23,5",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,102,"35,29","55,74",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,38,"13,15","20,77",,,,,,,,
14/12/2015 09:30,33,GIRONDE,190,Goualade,75,17,"22,67",58,"77,33",3,4,"5,17",4,"5,33","6,9",51,68,"87,93",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,24,32,"47,06",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,19,"25,33","37,25",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,8,"10,67","15,69",,,,,,,,
14/12/2015 09:30,33,GIRONDE,191,Gours,376,152,"40,43",224,"59,57",0,0,0,11,"2,93","4,91",213,"56,65","95,09",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,94,25,"44,13",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,36,"9,57","16,9",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,83,"22,07","38,97",,,,,,,,
14/12/2015 09:30,33,GIRONDE,192,Gradignan,16657,6866,"41,22",9791,"58,78",166,1,"1,7",151,"0,91","1,54",9474,"56,88","96,76",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,4991,"29,96","52,68",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,3435,"20,62","36,26",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,1048,"6,29","11,06",,,,,,,,
14/12/2015 09:30,33,GIRONDE,193,Grayan-et-l'Hpital,1096,401,"36,59",695,"63,41",10,"0,91","1,44",27,"2,46","3,88",658,"60,04","94,68",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,295,"26,92","44,83",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,182,"16,61","27,66",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,181,"16,51","27,51",,,,,,,,
14/12/2015 09:30,33,GIRONDE,194,Grzillac,536,200,"37,31",336,"62,69",8,"1,49","2,38",4,"0,75","1,19",324,"60,45","96,43",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,139,"25,93","42,9",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,102,"19,03","31,48",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,83,"15,49","25,62",,,,,,,,
14/12/2015 09:30,33,GIRONDE,195,Grignols,782,283,"36,19",499,"63,81",16,"2,05","3,21",27,"3,45","5,41",456,"58,31","91,38",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,183,"23,4","40,13",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,165,"21,1","36,18",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,108,"13,81","23,68",,,,,,,,
14/12/2015 09:30,33,GIRONDE,196,Guillac,133,46,"34,59",87,"65,41",3,"2,26","3,45",2,"1,5","2,3",82,"61,65","94,25",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,33,"24,81","40,24",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,33,"24,81","40,24",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,16,"12,03","19,51",,,,,,,,
14/12/2015 09:30,33,GIRONDE,197,Guillos,343,164,"47,81",179,"52,19",4,"1,17","2,23",7,"2,04","3,91",168,"48,98","93,85",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,67,"19,53","39,88",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,39,"11,37","23,21",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,62,"18,08","36,9",,,,,,,,
14/12/2015 09:30,33,GIRONDE,198,Gutres,1045,436,"41,72",609,"58,28",24,"2,3","3,94",18,"1,72","2,96",567,"54,26","93,1",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,243,"23,25","42,86",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,152,"14,55","26,81",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,172,"16,46","30,34",,,,,,,,
14/12/2015 09:30,33,GIRONDE,199,Gujan-Mestras,15757,6559,"41,63",9198,"58,37",157,1,"1,71",153,"0,97","1,66",8888,"56,41","96,63",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,3151,20,"35,45",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,3731,"23,68","41,98",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,2006,"12,73","22,57",,,,,,,,
14/12/2015 09:30,33,GIRONDE,200,Le Haillan,7427,3095,"41,67",4332,"58,33",103,"1,39","2,38",65,"0,88","1,5",4164,"56,07","96,12",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,2129,"28,67","51,13",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,1427,"19,21","34,27",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,608,"8,19","14,6",,,,,,,,
14/12/2015 09:30,33,GIRONDE,201,Haux,611,256,"41,9",355,"58,1",12,"1,96","3,38",6,"0,98","1,69",337,"55,16","94,93",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,160,"26,19","47,48",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,99,"16,2","29,38",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,78,"12,77","23,15",,,,,,,,
14/12/2015 09:30,33,GIRONDE,202,Hostens,928,406,"43,75",522,"56,25",10,"1,08","1,92",8,"0,86","1,53",504,"54,31","96,55",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,231,"24,89","45,83",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,143,"15,41","28,37",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,130,"14,01","25,79",,,,,,,,
14/12/2015 09:30,33,GIRONDE,203,Hourtin,2733,1039,"38,02",1694,"61,98",24,"0,88","1,42",33,"1,21","1,95",1637,"59,9","96,64",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,645,"23,6","39,4",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,489,"17,89","29,87",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,503,"18,4","30,73",,,,,,,,
14/12/2015 09:30,33,GIRONDE,204,Hure,356,117,"32,87",239,"67,13",5,"1,4","2,09",13,"3,65","5,44",221,"62,08","92,47",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,94,"26,4","42,53",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,65,"18,26","29,41",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,62,"17,42","28,05",,,,,,,,
14/12/2015 09:30,33,GIRONDE,205,Illats,1064,384,"36,09",680,"63,91",20,"1,88","2,94",16,"1,5","2,35",644,"60,53","94,71",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,269,"25,28","41,77",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,233,"21,9","36,18",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,142,"13,35","22,05",,,,,,,,
