OBJECTID,code_voie,metre,t_inf140,t_inf120,t_inf90,t_inf120sm,t_p5,t_p8,t_p12,t_dev2,t_sol,t_cont_rc,t_contv_ch,t_abstrot,numphoto,observatio,commune,chiffrage,fk_objet,created_user,created_date,last_edited_user,last_edited_date,rue,url_photo_avant,url_photo_apres,clc_taux_courant,clc_taux_initial,tmp_somme_taux,CreationDate,Creator,EditDate,Editor,GlobalID,SHAPE_Length
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{BDEC922B-2CA9-46C1-91DD-10A67261C8F8},56.7741080522124
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D1F940F5-C64E-4E56-8D94-B8DAEF80A82F},37.712505277309
376,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1450071,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450071.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{F23BB957-C3F0-4BEE-ACCA-A7E180667BCC},138.808236452938
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{567047CB-6414-429B-AAE6-CDC57DB577B9},18.3016078739719
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{8D79D246-A7A9-46D8-8981-0FD95FF9323E},24.2312761076915
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7620CC96-F09E-45F9-ADA9-6B63655DD772},76.1903126657527
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{5AF64D05-DAF4-4EB1-B301-0C8DB5DB3B50},51.4099846868828
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{2B215390-5643-4528-91B3-A91C091EE0AF},55.5515569338906
382,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1450064,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450064.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{8B6CF499-3168-4C94-B131-2703DB406DEF},16.3455350804693
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D329A747-4ABD-47D4-A435-EC0FC32E1EA3},11.618798345495
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{5B25A7D7-FA67-4E4A-844A-0AFA3C87BC6F},10.9623341611256
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4DC8959A-CB96-4191-9660-12EEF0BB6756},7.76212662137145
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400190,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1400190.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{3842D733-3FB8-4662-A03F-6BEC746CAD13},5.24274013512096
387,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410341,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410341.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{E9700885-F3CA-458B-9BA8-041D48E6D14C},78.0670954703256
388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1410339,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410339.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A89DCF60-4A46-48C7-8124-0FBE2DF714B3},34.3089919010077
389,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1410338,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410338.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7DEF89EA-9AB5-4F05-ACCA-5E24C36B034C},130.550380182078
390,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410922,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410922.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{F10F3F09-F120-4252-86BA-F3E48F9552F8},26.8551921660646
391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1410921,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410921.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{FF29982F-2B9B-4F48-B3F7-24C0D8CDFC75},137.552951051007
392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1410924,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410924.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A439B335-E873-4005-B7F8-10DDECB98CED},135.017707016037
393,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,1410935,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410935.JPG,nophoto.JPG,0,0,1.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{288E3608-A131-4399-B8D6-2D3C96CD2A2D},49.7842608288542
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{CD02AE81-8C4A-4C88-AB9A-5B72B328E769},24.6775356767906
395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1410946,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410946.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B504C8CB-9BF2-4234-A886-4C21749FA91B},270.413592647758
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410949,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410949.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4DE79C0E-3950-4C12-A6DD-FC58D1CAFBD5},13.9137225717265
397,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1410953,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410953.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A080DEA6-1D31-49E9-8244-B0B987F2735F},11.1934093940119
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410954,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410954.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{AFD6CF51-86AF-42A8-9FB1-38696B14B045},21.9014602809998
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410941,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1410941.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{84315903-5E95-408B-802E-14B829143314},187.989786806382
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420248,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1420248.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{08D87E2D-45FA-41D7-92A2-441925881DB4},94.6620575803986
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420251,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1420251.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9BFD754B-632B-4EB9-92FF-E4543A6D4BFF},173.197787891945
402,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1420238,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1420238.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{57674F01-F93B-4B9E-8885-54563B76ECEE},171.323310220204
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420245,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1420245.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{C573181E-FE37-4328-B664-083D810D405F},119.728292994101
404,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1450447,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450447.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{37ED6EAE-73DC-4F07-A687-53BE6062B481},60.7021820709383
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450439,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450439.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{1AD22479-DCA6-46B4-9629-9A305D6965A9},35.8806028768855
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450412,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450412.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{C0370F13-ED32-45DD-90BD-2E4692578BA7},57.2977216235436
407,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1450417,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450417.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B860AAB5-718C-48D6-87D8-0333B8F600A6},90.0050406534632
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450446,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450446.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9E7D6D07-E976-47E7-8465-76BDE3E2B0DD},263.765751694798
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450424,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450424.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{2F94287D-E9E9-4479-8751-050F09F9A685},66.8798175020643
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450435,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450435.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{870240C7-FAB5-4D12-BE89-3D26798CDF66},75.5782883560527
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450429,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450429.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{34773691-417C-4056-B270-71EE7C25768A},189.455770331117
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440950,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1440950.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{CB747CCC-1712-43DC-9DB6-A2213B9FE817},84.4003259753885
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440958,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1440958.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7E7D324D-7D91-43F3-B043-89286824948A},59.082346198059
414,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0,0,1440956,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1440956.JPG,nophoto.JPG,25,25,0.75,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{2E59A369-AB5E-4D5D-B090-69A52C763D1F},64.7786967452484
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440954,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1440954.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{6E880D44-6706-43EB-B099-E752E2C116F3},15.5620652184373
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{6EB85598-3C73-4214-9EE4-B7B8604A1EB0},17.2027072664616
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440967,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1440967.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{46E30581-38D7-44E8-8BF4-49E7E3D00A65},71.0892625749921
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{ECC69C1E-C235-4DC5-BD3F-3EE0122CD1B9},16.5900729137275
419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1440973,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1440973.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{41ABBBE8-200A-45E8-8EAE-6B32B3C3858E},59.9506948367146
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{796166F1-2670-41C0-B0E6-8A6FDB12075C},22.1738448230522
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440970,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1440970.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{490CA136-F34D-466D-BC8F-19CE26D8926B},33.3683751708218
422,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0,0,1440973,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1440973.JPG,nophoto.JPG,25,25,0.75,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4EADF149-A781-44BE-8936-757CAE3BC969},94.6460519642344
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{380D7E37-52CB-4B8A-9704-BFA757A69986},60.5960919747506
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A05D0EEF-82F5-428F-A5A5-EC4C6C71FEF5},63.1601580087028
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420809,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1420809.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D2F1681A-6457-486D-AC17-605F28DBDCE6},92.4739177714587
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{94803431-0FBF-417B-B818-9746B0E52AD7},76.4887051909533
427,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1420805,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1420805.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{5933E126-33DC-41EA-8040-755FD8FC1105},80.7508125436963
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7AD388A7-F5E3-4D70-84CA-33B35BF96B7B},7.81850365750414
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{FF56A731-0B39-4BAE-AE99-D36C2CFA9E4B},61.933993715537
430,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1420802,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1420802.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{24267E30-2E1F-4F90-8389-2A7AC6C8C33B},117.556061229978
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{14785452-8988-4B52-9522-7B431C1F03AD},91.8689694427436
432,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1420799,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1420799.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{F86B0B1D-CAE4-486F-8015-B7134CA8726F},65.6452646834243
433,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1420792,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1420792.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{2637AEAB-0CF2-42FA-A835-0E4E3D47D279},63.0785111436945
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{CA19B55F-8B8F-4DF8-9D27-8F085E203A49},45.2598523210195
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B1CDF709-554F-4156-A075-1A6E349AF08D},57.7318283513618
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420788,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1420788.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{EEFC7BBE-9390-4EE5-851D-9771A94B4ED6},50.2090762876822
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B9C9B049-8BE8-460F-96E2-14C924FA3308},62.5432980288454
438,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1450034,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450034.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4233AF1E-B4FB-44F3-AE33-708F14F97E99},220.17688464851
439,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1450027,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450027.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{63CB9B0D-2142-48EB-B9E6-2EB9A4EFAF47},185.742217570498
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1200,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{62C28D2F-9F19-4173-85A7-AD2040B84A94},14.0260949546664
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B0035E37-F1C7-4E27-807F-D51E9E2E4E80},42.8588251617299
442,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1450039,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450039.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{38561E91-69A4-4E41-9DCE-039E78E0AF28},101.210540282251
443,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1450021,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450021.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{E8D42DBE-F583-4938-9178-B59542E54DA6},82.765009785329
444,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1450041,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450041.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{457F024D-E6A9-41E3-8D53-F649504AC64B},71.4745024371505
445,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1450113,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:04,,P1450113.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{FAFE947D-ADBF-4D21-AFDC-870D48648DD5},77.0667060938185
