oid,code,libelle,surf_m2
103251,2111,Terres arables,27579
103161,2111,Terres arables,62433
103162,2111,Terres arables,57942
103163,2111,Terres arables,737744
103164,2111,Terres arables,673519
103165,2111,Terres arables,51854
103166,2111,Terres arables,30795
103167,2111,Terres arables,33913
103168,2111,Terres arables,42748
103252,2111,Terres arables,9888
103253,2111,Terres arables,16426
103169,2111,Terres arables,62855
103170,2111,Terres arables,8909
103171,2111,Terres arables,105943
103172,2111,Terres arables,48903
103173,2111,Terres arables,268018
103174,2111,Terres arables,39016
103175,2111,Terres arables,25181
103176,2111,Terres arables,84117
103177,2111,Terres arables,11258
103178,2111,Terres arables,33218
103179,2111,Terres arables,60827
103180,2111,Terres arables,36829
103181,2111,Terres arables,32317
103182,2111,Terres arables,121642
103183,2111,Terres arables,82551
103184,2111,Terres arables,122765
103185,2111,Terres arables,27667
103186,2111,Terres arables,35705
103187,2111,Terres arables,44930
103188,2111,Terres arables,306953
103189,2111,Terres arables,10061
103190,2111,Terres arables,236869
103191,2111,Terres arables,40054
103192,2111,Terres arables,79411
103193,2111,Terres arables,5751
103194,2111,Terres arables,10763
103195,2111,Terres arables,13867
103196,2111,Terres arables,7097
103197,2111,Terres arables,361962
103198,2111,Terres arables,32056
103199,2111,Terres arables,14080
103202,2111,Terres arables,65095
103203,2111,Terres arables,57600
103204,2111,Terres arables,50795
103205,2111,Terres arables,388300
103206,2111,Terres arables,381022
103207,2111,Terres arables,43319
103208,2111,Terres arables,26491
103254,2111,Terres arables,53600
103255,2111,Terres arables,27485
103209,2111,Terres arables,212190
103210,2111,Terres arables,33121
103211,2111,Terres arables,6964
103212,2111,Terres arables,224499
103213,2111,Terres arables,75433
103214,2111,Terres arables,11952
103215,2111,Terres arables,16531
103216,2111,Terres arables,2156
103217,2111,Terres arables,14115
103218,2111,Terres arables,21779
103219,2111,Terres arables,85936
103220,2111,Terres arables,6288
103221,2111,Terres arables,36578
103224,2111,Terres arables,130160
103225,2111,Terres arables,97610
103226,2111,Terres arables,129162
103227,2111,Terres arables,12693
103228,2111,Terres arables,29167
103229,2111,Terres arables,24519
103230,2111,Terres arables,85085
103231,2111,Terres arables,6970
103232,2111,Terres arables,27496
103233,2111,Terres arables,73991
103234,2111,Terres arables,7113
103235,2111,Terres arables,75365
103236,2111,Terres arables,7795
103237,2111,Terres arables,23048
103238,2111,Terres arables,38677
103239,2111,Terres arables,24696
103240,2111,Terres arables,7734
103241,2111,Terres arables,20340
103256,2111,Terres arables,9705
121054,2310,Prairies,5824
103242,2111,Terres arables,64955
103243,2111,Terres arables,43282
103244,2111,Terres arables,32908
103245,2111,Terres arables,3459269
103246,2111,Terres arables,31289
103247,2111,Terres arables,31612
103248,2111,Terres arables,24845
103249,2111,Terres arables,76724
103250,2111,Terres arables,150095
103257,2111,Terres arables,50353
103258,2111,Terres arables,207819
103259,2111,Terres arables,58275
103260,2111,Terres arables,21548
103261,2111,Terres arables,7166
103262,2111,Terres arables,26842
103263,2111,Terres arables,18488
103264,2111,Terres arables,8790
103265,2111,Terres arables,14762
103266,2111,Terres arables,35438
103267,2111,Terres arables,103851
103268,2111,Terres arables,24357
103269,2111,Terres arables,66365
103314,2111,Terres arables,69374
103315,2111,Terres arables,22680
103270,2111,Terres arables,202409
103271,2111,Terres arables,120805
103272,2111,Terres arables,31346
103273,2111,Terres arables,72662
103274,2111,Terres arables,6998
103275,2111,Terres arables,10300
103276,2111,Terres arables,156384
103277,2111,Terres arables,45622
103290,2111,Terres arables,586679
103291,2111,Terres arables,37056
103292,2111,Terres arables,6883
103278,2111,Terres arables,1522948
103279,2111,Terres arables,7720
103280,2111,Terres arables,39494
103281,2111,Terres arables,7864
103282,2111,Terres arables,12625
103293,2111,Terres arables,23891
103294,2111,Terres arables,12340
103295,2111,Terres arables,29465
103316,2111,Terres arables,46761
103283,2111,Terres arables,3314505
103284,2111,Terres arables,15502
103285,2111,Terres arables,18684
103286,2111,Terres arables,134670
103287,2111,Terres arables,50141
103288,2111,Terres arables,21946
103289,2111,Terres arables,53917
103296,2111,Terres arables,161826
103298,2111,Terres arables,321653
103299,2111,Terres arables,15959
103300,2111,Terres arables,7971
103301,2111,Terres arables,32935
103302,2111,Terres arables,8795
103303,2111,Terres arables,186399
103304,2111,Terres arables,18724
103305,2111,Terres arables,29529
103306,2111,Terres arables,10014
103307,2111,Terres arables,20942
103308,2111,Terres arables,32030
103309,2111,Terres arables,5812
103310,2111,Terres arables,38315
103311,2111,Terres arables,19142
103312,2111,Terres arables,39713
103317,2111,Terres arables,116482
103318,2111,Terres arables,239909
103319,2111,Terres arables,43264
103320,2111,Terres arables,75979
103321,2111,Terres arables,9626
103322,2111,Terres arables,2718
103323,2111,Terres arables,8186
103324,2111,Terres arables,579358
103325,2111,Terres arables,57982
103326,2111,Terres arables,31326
103327,2111,Terres arables,76751
103328,2111,Terres arables,664
103329,2111,Terres arables,12521
103330,2111,Terres arables,31964
103331,2111,Terres arables,11474
103332,2111,Terres arables,43353
103333,2111,Terres arables,22097
103334,2111,Terres arables,37471
103335,2111,Terres arables,11686
103336,2111,Terres arables,87525
103337,2111,Terres arables,252019
103338,2111,Terres arables,25924
103339,2111,Terres arables,263709
103340,2111,Terres arables,13067
103367,2111,Terres arables,15995
103341,2111,Terres arables,69784
103342,2111,Terres arables,962107
103343,2111,Terres arables,236384
103344,2111,Terres arables,19545
103345,2111,Terres arables,32940
103346,2111,Terres arables,37668
103347,2111,Terres arables,4800
103348,2111,Terres arables,53828
103349,2111,Terres arables,28431
103401,2111,Terres arables,10694
103350,2111,Terres arables,27719
103351,2111,Terres arables,210167
103352,2111,Terres arables,10844339
103353,2111,Terres arables,75323
103354,2111,Terres arables,1577
103355,2111,Terres arables,4451
103356,2111,Terres arables,18735
103357,2111,Terres arables,28008
103358,2111,Terres arables,33378
103359,2111,Terres arables,14409
103360,2111,Terres arables,25961
103361,2111,Terres arables,15163
103362,2111,Terres arables,92511
103363,2111,Terres arables,3505
103364,2111,Terres arables,6116
103365,2111,Terres arables,77947
103366,2111,Terres arables,93414
105348,2111,Terres arables,31865
103368,2111,Terres arables,40432
103369,2111,Terres arables,102249
103370,2111,Terres arables,129574
103371,2111,Terres arables,4430
103372,2111,Terres arables,58822
103373,2111,Terres arables,101100
103374,2111,Terres arables,9413
103375,2111,Terres arables,16130
103376,2111,Terres arables,8057
103377,2111,Terres arables,120135
103378,2111,Terres arables,28752
103379,2111,Terres arables,37751
103380,2111,Terres arables,10956
103402,2111,Terres arables,46980
103381,2111,Terres arables,262090
103382,2111,Terres arables,81089
103383,2111,Terres arables,20985
103384,2111,Terres arables,25952
103385,2111,Terres arables,1229
103386,2111,Terres arables,68672
103387,2111,Terres arables,56745
103388,2111,Terres arables,176211
103389,2111,Terres arables,33748
103390,2111,Terres arables,338340
103403,2111,Terres arables,34685
103404,2111,Terres arables,90839
103405,2111,Terres arables,62720
121256,2310,Prairies,14625
103391,2111,Terres arables,833624
103392,2111,Terres arables,131608
103393,2111,Terres arables,20117
103394,2111,Terres arables,20734
103395,2111,Terres arables,36067
103396,2111,Terres arables,27391
103397,2111,Terres arables,38802
103398,2111,Terres arables,57166
103399,2111,Terres arables,236950
103400,2111,Terres arables,83080
103406,2111,Terres arables,62007
103407,2111,Terres arables,5670
103408,2111,Terres arables,470543
103409,2111,Terres arables,25237
103410,2111,Terres arables,45099
103411,2111,Terres arables,44994
103412,2111,Terres arables,14933
103413,2111,Terres arables,27357
103414,2111,Terres arables,64130
103415,2111,Terres arables,62184
103416,2111,Terres arables,76496
103417,2111,Terres arables,21789
103419,2111,Terres arables,21696
103420,2111,Terres arables,56801
103422,2111,Terres arables,11740
103423,2111,Terres arables,31872
103424,2111,Terres arables,11151
103425,2111,Terres arables,68138
103426,2111,Terres arables,25779
103427,2111,Terres arables,486578
103428,2111,Terres arables,39797
103429,2111,Terres arables,104602
103430,2111,Terres arables,20104
103431,2111,Terres arables,12186
103432,2111,Terres arables,238136
103433,2111,Terres arables,372844
103436,2111,Terres arables,22241
103437,2111,Terres arables,34468
103438,2111,Terres arables,11174
103439,2111,Terres arables,30176
103440,2111,Terres arables,1031277
103450,2111,Terres arables,169282
103441,2111,Terres arables,297610
103442,2111,Terres arables,19179
103443,2111,Terres arables,12401
103444,2111,Terres arables,22445
103445,2111,Terres arables,23312
103446,2111,Terres arables,16612
103447,2111,Terres arables,30523
103448,2111,Terres arables,128828
103449,2111,Terres arables,533726
103451,2111,Terres arables,14499
103452,2111,Terres arables,58092
103453,2111,Terres arables,24415
104049,2111,Terres arables,23943
103454,2111,Terres arables,492972
103455,2111,Terres arables,38398
103456,2111,Terres arables,10006
103457,2111,Terres arables,3634
103458,2111,Terres arables,69434
103459,2111,Terres arables,13144
103460,2111,Terres arables,23045
103461,2111,Terres arables,19415
103462,2111,Terres arables,61480
103463,2111,Terres arables,46884
103464,2111,Terres arables,83465
103465,2111,Terres arables,11926
103466,2111,Terres arables,1419
103467,2111,Terres arables,17024
103468,2111,Terres arables,29769
103469,2111,Terres arables,1213314
103470,2111,Terres arables,78392
103471,2111,Terres arables,10617
103472,2111,Terres arables,211886
103473,2111,Terres arables,73202
103474,2111,Terres arables,66953
103475,2111,Terres arables,15066
103555,2111,Terres arables,34943
103675,2111,Terres arables,25491
103476,2111,Terres arables,59677
103477,2111,Terres arables,22555
103478,2111,Terres arables,33867
103479,2111,Terres arables,31017
103480,2111,Terres arables,25381
103481,2111,Terres arables,23712
103482,2111,Terres arables,2162
103483,2111,Terres arables,720130
103484,2111,Terres arables,30442
103485,2111,Terres arables,196077
103486,2111,Terres arables,14829
103487,2111,Terres arables,122544
103584,2111,Terres arables,44095
103488,2111,Terres arables,253976
103489,2111,Terres arables,7493
103490,2111,Terres arables,64818
103491,2111,Terres arables,95129
103492,2111,Terres arables,5201
103493,2111,Terres arables,2224353
103629,2111,Terres arables,66720
103494,2111,Terres arables,22990
103495,2111,Terres arables,32642
103496,2111,Terres arables,156673
103497,2111,Terres arables,12179
103498,2111,Terres arables,39409
103499,2111,Terres arables,1140866
103500,2111,Terres arables,16716
103501,2111,Terres arables,26881
103502,2111,Terres arables,79166
103503,2111,Terres arables,10059
103504,2111,Terres arables,90738
103505,2111,Terres arables,49352
103506,2111,Terres arables,5336
103507,2111,Terres arables,18512
103508,2111,Terres arables,71904
103509,2111,Terres arables,66523
103510,2111,Terres arables,25574
103511,2111,Terres arables,23471
103512,2111,Terres arables,43393
103513,2111,Terres arables,26400
103514,2111,Terres arables,6447
103515,2111,Terres arables,66661
103585,2111,Terres arables,122540
103516,2111,Terres arables,554564
103517,2111,Terres arables,109263
103518,2111,Terres arables,14743
103519,2111,Terres arables,64599
103520,2111,Terres arables,96490
103521,2111,Terres arables,4742
103522,2111,Terres arables,37947
103523,2111,Terres arables,11633
103524,2111,Terres arables,49929
103525,2111,Terres arables,37905
103526,2111,Terres arables,65230
103586,2111,Terres arables,25790
103625,2111,Terres arables,48800
103527,2111,Terres arables,688568
103528,2111,Terres arables,3301
103529,2111,Terres arables,14742
103530,2111,Terres arables,17303
103531,2111,Terres arables,3874
103532,2111,Terres arables,1988
103533,2111,Terres arables,12943
103534,2111,Terres arables,108284
103535,2111,Terres arables,21964
103536,2111,Terres arables,3974
103537,2111,Terres arables,239417
103626,2111,Terres arables,17598
103627,2111,Terres arables,3315
103538,2111,Terres arables,396187
103539,2111,Terres arables,3627
103540,2111,Terres arables,12010
103541,2111,Terres arables,8159
103542,2111,Terres arables,14774
103543,2111,Terres arables,28632
103544,2111,Terres arables,39594
103609,2111,Terres arables,9724
103630,2111,Terres arables,9725
103545,2111,Terres arables,121117
