idENT_NCA;NOM;SOUS_TYPE;DIFFUSION;CODE_INSEE;CODE_EQUIP;TYPE;ADR_NCA;geometry
06088AD01762B;CONSULAT DE GRECE;CONSULAT;1;06088;B;SERVICE PUBLIC;06088AD01762;{"type": "Point", "coordinates": [7.27347648, 43.70480841]}
06088AS136433A;CONSULAT GENERAL HONORAIRE DES PHILIPPINES;CONSULAT;1;06088;A;SERVICE PUBLIC;06088AS136433;{"type": "Point", "coordinates": [7.28717332, 43.69715645]}
06149AA00400A;ELEMENTAIRE VICTOR ASSO;ECOLE PRIMAIRE;1;06149;A;EDUCATION;06149AA00400;{"type": "Point", "coordinates": [7.31633778, 43.7427243]}
06033AA012713A;ELEMENTAIRE L.SPINELLI;ECOLE PRIMAIRE;1;06033;A;EDUCATION;06033AA012713;{"type": "Point", "coordinates": [7.19253457, 43.77551121]}
06059AA0018581A;CASERNE DE SAPEURS POMPIERS;CASERNE DE POMPIERS;1;06059;A;SECURITE;06059AA0018581;{"type": "Point", "coordinates": [7.35652104, 43.73301772]}
06088AA0858150A;CCAS ARIANE;CCAS;1;06088;A;SOCIAL;06088AA0858150;{"type": "Point", "coordinates": [7.3071553, 43.73752741]}
06088SP09244A;CCAS (SIEGE);CCAS;1;06088;A;SOCIAL;06088SP09244;{"type": "Point", "coordinates": [7.27534981, 43.69595077]}
06147AA0005142A;CCAS;CCAS;1;06147;A;SOCIAL;06147AA0005142;{"type": "Point", "coordinates": [7.27535246, 43.78852229]}
06088AP14194A;LA SEMEUSE LA PROVIDENCE;CENTRE CULTUREL;1;06088;A;CULTURE;06088AP14194;{"type": "Point", "coordinates": [7.27910999, 43.69888564]}
06088AB0463203A;AMICALE BOULISTE DE VENTABRUN BELLET;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AB0463203;{"type": "Point", "coordinates": [7.22777604, 43.70300093]}
06088AP017676D;U.S. TRAMINOTS DES ALPES MARITIMES;CLOS BOULISTE / BOULODROME;1;06088;D;SPORTS ET LOISIRS;06088AP017676;{"type": "Point", "coordinates": [7.29580843, 43.71464928]}
06088AG0816112B;ASSOCIATION SPORTIVE BOULISTE STADE NICOIS;CLOS BOULISTE / BOULODROME;1;06088;B;SPORTS ET LOISIRS;06088AG0816112;{"type": "Point", "coordinates": [7.20548969, 43.67157599]}
06088AM1232214B;LU PESCAIRES DE SAN ROCH;CLOS BOULISTE / BOULODROME;1;06088;B;SPORTS ET LOISIRS;06088AM1232214;{"type": "Point", "coordinates": [7.29465549, 43.70487238]}
06088AC0660123A;SAINT SYLVESTRE SPORTIF;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AC0660123;{"type": "Point", "coordinates": [7.25000689, 43.72259544]}
06109AA00170A;JEU DE BOULES;CLOS BOULISTE / BOULODROME;1;06109;A;SPORTS ET LOISIRS;06109AA00170;{"type": "Point", "coordinates": [7.19767739, 43.84688456]}
06123AA05450A;PLATEAU SPORTIF LES PUGETS;AIRE DE SPORT;1;06123;A;SPORTS ET LOISIRS;06123AA05450;{"type": "Point", "coordinates": [7.17798265, 43.6862238]}
06088AM018732B;ECOLE MUNICIPALE D'ARTS PLASTIQUES VILLA THIOLE;ARTISTIQUE ET CULTUREL;1;06088;B;EDUCATION;06088AM018732;{"type": "Point", "coordinates": [7.26270383, 43.70936392]}
06088AD061621BISB;BIBLIOTHEQUE PATRIMONIALE ROMAIN GARY;BIBLIOTHEQUE;1;06088;B;CULTURE;06088AD061621BIS;{"type": "Point", "coordinates": [7.27202095, 43.70170072]}
06060AA005315A;BIBLIOTHEQUE;BIBLIOTHEQUE;1;06060;A;CULTURE;06060AA005315;{"type": "Point", "coordinates": [7.27910116, 43.74933485]}
06006AA000621A;MAIRIE;MAIRIE;1;06006;A;SERVICE PUBLIC;06006AA000621;{"type": "Point", "coordinates": [7.24357668, 43.78450981]}
06149AA014017A;MAIRIE;MAIRIE;1;06149;A;SERVICE PUBLIC;06149AA014017;{"type": "Point", "coordinates": [7.31371317, 43.74313099]}
06060AA00483A;MAIRIE;MAIRIE;1;06060;A;SERVICE PUBLIC;06060AA00483;{"type": "Point", "coordinates": [7.27882244, 43.74885185]}
06075AA00755A;MAIRIE;MAIRIE;1;06075;A;SERVICE PUBLIC;06075AA00755;{"type": "Point", "coordinates": [7.22644858, 43.85877357]}
06088AG00490B;CIMETIERE DE GAIRAUT;FUNERAIRE;1;06088;B;SERVICE PUBLIC;06088AG00490;{"type": "Point", "coordinates": [7.2595822, 43.73727886]}
06088AC10500A;CIMETIERE DE L'ARIANE;FUNERAIRE;1;06088;A;SERVICE PUBLIC;06088AC10500;{"type": "Point", "coordinates": [7.30750759, 43.74207204]}
06123AA0082396A;CRS 6;POLICE NATIONALE;1;06123;A;SECURITE;06123AA0082396;{"type": "Point", "coordinates": [7.18253231, 43.66204101]}
06088AJ041813B;MATERNELLE SAINT ANTOINE DE GINESTIERE;ECOLE PRIMAIRE;1;06088;B;EDUCATION;06088AJ041813;{"type": "Point", "coordinates": [7.21506414, 43.70938772]}
06088AB03794A;MATERNELLE SAINT PHILIPPE;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AB03794;{"type": "Point", "coordinates": [7.24828265, 43.70150939]}
06088AG046289C;MATERNELLE JEAN MARIE HYVERT (ANNEXE IUFM);ECOLE PRIMAIRE;1;06088;C;EDUCATION;06088AG046289;{"type": "Point", "coordinates": [7.26800652, 43.71431857]}
06088AA02646A;MATERNELLE THERESE ROMEO;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AA02646;{"type": "Point", "coordinates": [7.25892149, 43.70867677]}
06088AR03302B;MAIRIE ANNEXE PORT - REPUBLIQUE;MAIRIE;1;06088;B;SERVICE PUBLIC;06088AR03302;{"type": "Point", "coordinates": [7.28395875, 43.70207417]}
06088AV05831B;MAIRIE ANNEXE PASTEUR - BON VOYAGE;MAIRIE;1;06088;B;SERVICE PUBLIC;06088AV05831;{"type": "Point", "coordinates": [7.28693424, 43.72248023]}
06088AD015452B;MAIRIE ANNEXE DE SAINT-ROCH;MAIRIE;1;06088;B;SERVICE PUBLIC;06088AD015452;{"type": "Point", "coordinates": [7.29093258, 43.71525854]}
06027AA00581A;MAIRIE ANNEXE DU CROS-DE-CAGNES;MAIRIE;1;06027;A;SERVICE PUBLIC;06027AA00581;{"type": "Point", "coordinates": [7.16518649, 43.65732603]}
06088AM121085A0;GROUPE SCOLAIRE COL DE VILLEFRANCHE;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AM121085;{"type": "Point", "coordinates": [7.30014534, 43.70604287]}
06088AM022013A0;GROUPE SCOLAIRE CHATEAU;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AM022013;{"type": "Point", "coordinates": [7.27858807, 43.69609794]}
06088AP09906A0;GROUPE SCOLAIRE RISSO;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AP09906;{"type": "Point", "coordinates": [7.28458118, 43.70741702]}
06088BA01970A;PARC PAYSAGER DU DAUPHINE;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA01970;{"type": "Point", "coordinates": [7.24775886, 43.70506518]}
06088BA15640A;JARDIN RUE GENARI - BOULEVARD BRAILLE;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA15640;{"type": "Point", "coordinates": [7.29404293, 43.71774316]}
06088AP137517A;MATERNELLE PASTEUR;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AP137517;{"type": "Point", "coordinates": [7.28366006, 43.72215317]}
06088AL0099229B;MATERNELLE FABRON;ECOLE PRIMAIRE;1;06088;B;EDUCATION;06088AL0099229;{"type": "Point", "coordinates": [7.21199986, 43.68710928]}
06088AP070460A;MATERNELLE MANTEGA;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AP070460;{"type": "Point", "coordinates": [7.24875269, 43.71144709]}
06088AF02752A;RESIDENCE BAIE DES ANGES;EHPAD;1;06088;A;SOCIAL;06088AF02752;{"type": "Point", "coordinates": [7.25578033, 43.69775069]}
06088AJ015486A;LES NOISETIERS;EHPAD;1;06088;A;SOCIAL;06088AJ015486;{"type": "Point", "coordinates": [7.24399852, 43.72991217]}
06088AV058342A;LE CLOS DE CIMIEZ;EHPAD;1;06088;A;SOCIAL;06088AV058342;{"type": "Point", "coordinates": [7.2804176, 43.72299955]}
06088AC031934B;CROIX ROUGE RUSSE;EHPAD;1;06088;B;SOCIAL;06088AC031934;{"type": "Point", "coordinates": [7.26673635, 43.71245595]}
06088BA15590A;JARDIN CESSOLE - CGE;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA15590;{"type": "Point", "coordinates": [7.25083178, 43.72276945]}
06088BA04180A;JARDIN BELLANDA;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA04180;{"type": "Point", "coordinates": [7.27758739, 43.7176881]}
06088AC051731B;PARC DES HOIRS DE CESSOLE;JARDIN;1;06088;B;ENVIRONNEMENT;06088AC051731;{"type": "Point", "coordinates": [7.25533805, 43.71367406]}
06088AT02535A;MATERNELLE JEAN MACE;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AT02535;{"type": "Point", "coordinates": [7.28185882, 43.71916957]}
06088AD01152A;MATERNELLE LES PERVENCHES;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AD01152;{"type": "Point", "coordinates": [7.20023616, 43.6851917]}
06088AB100616B;MATERNELLE CASSINI;ECOLE PRIMAIRE;1;06088;B;EDUCATION;06088AB100616;{"type": "Point", "coordinates": [7.30248073, 43.72059596]}
06088AC132011A;JARDIN PASSAGE COGNET - RUE DABRAY;JARDIN;1;06088;A;ENVIRONNEMENT;06088AC132011;{"type": "Point", "coordinates": [7.25727043, 43.70633497]}
06088BA10120A;JARDIN AVENUE RIPERT - BOULEVARD DE L'ARIANE;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA10120;{"type": "Point", "coordinates": [7.30016687, 43.73524653]}
06088SC01340A;SQUARE CORPS EXPEDITIONNAIRE FRANCAIS EN ITALIE;JARDIN;1;06088;A;ENVIRONNEMENT;06088SC01340;{"type": "Point", "coordinates": [7.25368751, 43.72382395]}
06088SL04890A;JARDIN JEAN LIPPMANN;JARDIN;1;06088;A;ENVIRONNEMENT;06088SL04890;{"type": "Point", "coordinates": [7.2850585, 43.72348563]}
06027AA004252A;MATERNELLE LA PINEDE;ECOLE PRIMAIRE;1;06027;A;EDUCATION;06027AA004252;{"type": "Point", "coordinates": [7.15926266, 43.657622]}
06088AP099017A;LYCEE PROFESSIONNEL DU BATIMENT;LYCEE;1;06088;A;EDUCATION;06088AP099017;{"type": "Point", "coordinates": [7.28630088, 43.70782808]}
06088AE045117A;LYCEE TECHNIQUE REGIONAL LES EUCALYPTUS;LYCEE;1;06088;A;EDUCATION;06088AE045117;{"type": "Point", "coordinates": [7.22167525, 43.67539861]}
06088BA15610A;JARDIN RUELLE DE LA CITE DE L' EAU FRAICHE;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA15610;{"type": "Point", "coordinates": [7.28113536, 43.71134265]}
06088SA01410A;SQUARE ALBERT BLANCHI;JARDIN;1;06088;A;ENVIRONNEMENT;06088SA01410;{"type": "Point", "coordinates": [7.27559704, 43.71612669]}
06027AA03420A;GROUPE SCOLAIRE GAMBETTA;ECOLE PRIMAIRE;1;06027;A0;EDUCATION;06027AA03420;{"type": "Point", "coordinates": [7.16642673, 43.65887872]}
06027AA02964A;GROUPE SCOLAIRE DU VIEUX BOURG;ECOLE PRIMAIRE;1;06027;A0;EDUCATION;06027AA02964;{"type": "Point", "coordinates": [7.1457586, 43.66680152]}
06123AA018999A;GROUPE SCOLAIRE MICHELIS I;ECOLE PRIMAIRE;1;06123;A0;EDUCATION;06123AA018999;{"type": "Point", "coordinates": [7.18782658, 43.6746104]}
06088AM116614A;DT 3 LES TROIS COLLINES;SERVICE MUNICIPAL;1;06088;A;SERVICE PUBLIC;06088AM116614;{"type": "Point", "coordinates": [7.27697416, 43.72096396]}
06088AA0627197A;MIAMI PLAGE;PLAGE;1;06088;A;TOURISME;06088AA0627197;{"type": "Point", "coordinates": [7.23815231, 43.6862244]}
06088AE041887A;OPERA PLAGE;PLAGE;1;06088;A;TOURISME;06088AE041887;{"type": "Point", "coordinates": [7.27239189, 43.69471133]}
06088AA062713A;LE LIDO;PLAGE;1;06088;A;TOURISME;06088AA062713;{"type": "Point", "coordinates": [7.26340772, 43.69446631]}
06123AA01741A;BEACH CLUB;PLAGE;1;06123;A;TOURISME;06123AA01741;{"type": "Point", "coordinates": [7.18681557, 43.65753647]}
06123AA01760A;PLAGE PUBLIQUE;PLAGE;1;06123;A;TOURISME;06123AA01760;{"type": "Point", "coordinates": [7.19211966, 43.65776949]}
06074AA00600A;CASERNE DE SAPEURS POMPIERS;CASERNE DE POMPIERS;1;06074;A;SECURITE;06074AA00600;{"type": "Point", "coordinates": [7.31163804, 43.97469607]}
06088AJ02971B;ELEMENTAIRE II JULES FERRY;ECOLE PRIMAIRE;1;06088;B;EDUCATION;06088AJ02971;{"type": "Point", "coordinates": [7.2803736, 43.71061158]}
06088AL009986A;ELEMENTAIRE LANTERNE;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AL009986;{"type": "Point", "coordinates": [7.22608241, 43.68218714]}
06088AB100616A;ELEMENTAIRE CASSINI;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AB100616;{"type": "Point", "coordinates": [7.302553, 43.72053804]}
06088AL007713A;ELEMENTAIRE RONCHESE;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AL007713;{"type": "Point", "coordinates": [7.2687386, 43.70196857]}
06088AA11331A;ELEMENTAIRE NIKAIA;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AA11331;{"type": "Point", "coordinates": [7.2722474, 43.69658413]}
06088AM118512C;ELEMENTAIRE LYCETTE DARSONVAL;ECOLE PRIMAIRE;1;06088;C;EDUCATION;06088AM118512;{"type": "Point", "coordinates": [7.2721639, 43.72609261]}
06123AA008397A;ELEMENTAIRE RENE CASSIN;ECOLE PRIMAIRE;1;06123;A;EDUCATION;06123AA008397;{"type": "Point", "coordinates": [7.18372525, 43.66143403]}
06123AA01221030A0;ECOLE MONTALEIGNE;ECOLE PRIMAIRE;1;06123;A;EDUCATION;06123AA01221030;{"type": "Point", "coordinates": [7.17569814, 43.69334403]}
06088AM14744A;ELEMENTAIRE MOULINS;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AM14744;{"type": "Point", "coordinates": [7.21123861, 43.6715096]}
06088AP01876A;ELEMENTAIRE PAPON;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AP01876;{"type": "Point", "coordinates": [7.28144122, 43.70159482]}
06088AG046289D;ELEMENTAIRE JEAN MARIE HYVERT (ANNEXE IUFM);ECOLE PRIMAIRE;1;06088;D;EDUCATION;06088AG046289;{"type": "Point", "coordinates": [7.26939936, 43.7143377]}
06088AC2002167A;ELEMENTAIRE I SAINT SYLVESTRE;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AC2002167;{"type": "Point", "coordinates": [7.2463817, 43.72549008]}
06088AD007726A;ELEMENTAIRE II BAUMETTES;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AD007726;{"type": "Point", "coordinates": [7.25213762, 43.69563527]}
06088AA05282A;ELEMENTAIRE TERRA AMATA;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AA05282;{"type": "Point", "coordinates": [7.29017721, 43.69984306]}
06088AP137515A;ELEMENTAIRE PASTEUR;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AP137515;{"type": "Point", "coordinates": [7.28306622, 43.72177006]}
06088BA03890A;COLLEGE DE L'ARCHET;COLLEGE;1;06088;A;EDUCATION;06088BA03890;{"type": "Point", "coordinates": [7.23000965, 43.69130474]}
06088AA03528A;CONSULAT HONORAIRE DU ROYAUME UNIS;CONSULAT;1;06088;A;SERVICE PUBLIC;06088AA03528;{"type": "Point", "coordinates": [7.26605773, 43.69882599]}
06027AA11400B;CRECHE LES 3 ARBRES;CRECHE FAMILIALE;1;06027;B;PETITE ENFANCE;06027AA11400;{"type": "Point", "coordinates": [7.16491383, 43.66856937]}
06032AA00600A;MULTI  ACCUEIL COLLECTIF ET FAMILIAL DU DR LYONS;CRECHE FAMILIALE;1;06032;A;PETITE ENFANCE;06032AA00600;{"type": "Point", "coordinates": [7.39783415, 43.72190537]}
06088AD05720A;PARC AUTO PORT LYMPIA;PARKING AUTO;1;06088;A;TRANSPORT;06088AD05720;{"type": "Point", "coordinates": [7.2840396, 43.69644316]}
06123AA007924A;GYMNASE SAINT EXUPERY;CENTRE ET SALLE DE SPORT;1;06123;A;SPORTS ET LOISIRS;06123AA007924;{"type": "Point", "coordinates": [7.18660261, 43.66619363]}
06088AA05282K;GYMNASE TERRA AMATA;CENTRE ET SALLE DE SPORT;1;06088;K;SPORTS ET LOISIRS;06088AA05282;{"type": "Point", "coordinates": [7.29028521, 43.69957955]}
06088AR011035E;SALLE DE BILLARD;CENTRE ET SALLE DE SPORT;1;06088;E;SPORTS ET LOISIRS;06088AR011035;{"type": "Point", "coordinates": [7.25795489, 43.72372108]}
06088AM01432A;SALLE SPORT MAGNAN;CENTRE ET SALLE DE SPORT;1;06088;A;SPORTS ET LOISIRS;06088AM01432;{"type": "Point", "coordinates": [7.24326482, 43.69302094]}
06088AG069314A;ASSOCIATION SPORTIVE LOU LIGOUBAN;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AG069314;{"type": "Point", "coordinates": [7.25720454, 43.71857276]}
06088AB03193B;LES LUCIOLES;EHPAD;1;06088;B;SOCIAL;06088AB03193;{"type": "Point", "coordinates": [7.25154115, 43.69437353]}
06027AA003554A;MARIPOSA;EHPAD;1;06027;A;SOCIAL;06027AA003554;{"type": "Point", "coordinates": [7.12470866, 43.66399247]}
06032AA001245A;CAP FLEURI;EHPAD;1;06032;A;SOCIAL;06032AA001245;{"type": "Point", "coordinates": [7.40467708, 43.72220226]}
06149AA00020A;GARE SNCF;GARE FERROVIAIRE;1;06149;A;TRANSPORT;06149AA00020;{"type": "Point", "coordinates": [7.31173479, 43.74291793]}
06027AA001625A;GARE AUTOBUS;GARE PL / BUS;1;06027;A;TRANSPORT;06027AA001625;{"type": "Point", "coordinates": [7.15123052, 43.6649066]}
06088AC17980A;GENDARMERIE ARENAS;GENDARMERIE;1;06088;A;SECURITE;06088AC17980;{"type": "Point", "coordinates": [7.21093931, 43.66764443]}
06088AG08060A;GENDARMERIE AUTOROUTE;GENDARMERIE;1;06088;A;SECURITE;06088AG08060;{"type": "Point", "coordinates": [7.18947715, 43.70364373]}
06011AA00583A;GENDARMERIE NATIONALE;GENDARMERIE;1;06011;A;SECURITE;06011AA00583;{"type": "Point", "coordinates": [7.33094805, 43.70598241]}
06088AA106735A0;GROUPE SCOLAIRE AUBER;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AA106735;{"type": "Point", "coordinates": [7.26135864, 43.70311366]}
06147AA001789A;LA PLAINE FLEURIE;EHPAD;1;06147;A;SOCIAL;06147AA001789;{"type": "Point", "coordinates": [7.27230455, 43.79095087]}
06157AA0031430A;LES FLORENDELLES;EHPAD;1;06157;A;SOCIAL;06157AA0031430;{"type": "Point", "coordinates": [7.10755148, 43.72627386]}
06157AA003659A;LES MUSCADELLES;EHPAD;1;06157;A;SOCIAL;06157AA003659;{"type": "Point", "coordinates": [7.10638771, 43.72477201]}
06075AA010915A;LES ROSES;EHPAD;1;06075;A;SOCIAL;06075AA010915;{"type": "Point", "coordinates": [7.2288814, 43.86027292]}
06075AA0015699A;BEAUSEJOUR;EHPAD;1;06075;A;SOCIAL;06075AA0015699;{"type": "Point", "coordinates": [7.23239475, 43.85462]}
06114AA0050107A;HELIOVITAL;EHPAD;1;06114;A;SOCIAL;06114AA0050107;{"type": "Point", "coordinates": [7.29181394, 43.74554026]}
06088AT02533A0;GROUPE SCOLAIRE JEAN MACE;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AT02533;{"type": "Point", "coordinates": [7.28198969, 43.71874906]}
06088AS09652A0;GROUPE SCOLAIRE BOIS DE BOULOGNE;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AS09652;{"type": "Point", "coordinates": [7.20375741, 43.67282134]}
06088AS022010A0;GROUPE SCOLAIRE SAINT EXUPERY;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AS022010;{"type": "Point", "coordinates": [7.2747901, 43.73448347]}
06088BA1644194A0;GROUPE SCOLAIRE DIGUE DES FRANCAIS;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088BA1644194;{"type": "Point", "coordinates": [7.20262151, 43.67734839]}
06088AB04516A0;GROUPE SCOLAIRE CIMIEZ;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AB04516;{"type": "Point", "coordinates": [7.27700662, 43.71746171]}
06088AP017686A0;GROUPE SCOLAIRE ORANGERS;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AP017686;{"type": "Point", "coordinates": [7.29507719, 43.71545695]}
06088AT015424A;AZUREVA;EHPAD;1;06088;A;SOCIAL;06088AT015424;{"type": "Point", "coordinates": [7.26035392, 43.71185458]}
06088AM044029A;VILLA FOCH;EHPAD;1;06088;A;SOCIAL;06088AM044029;{"type": "Point", "coordinates": [7.268623, 43.7030451]}
06088AS12984A;FORNERO MENEI;EHPAD;1;06088;A;SOCIAL;06088AS12984;{"type": "Point", "coordinates": [7.29068909, 43.70864298]}
06088BA02900A;JARDIN DES FUSILLES DE SAINT-JULIEN DU VERDON;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA02900;{"type": "Point", "coordinates": [7.22013098, 43.67586509]}
06088BA15570A;SQUARE YITZHAK RABIN;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA15570;{"type": "Point", "coordinates": [7.2685863, 43.6956206]}
06088AM14744A0;GROUPE SCOLAIRE MOULINS;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AM14744;{"type": "Point", "coordinates": [7.21087548, 43.67136021]}
06088AA0627115A;PMI MAGNAN;PROTECTION MATERNELLE ET INFANTILE;1;06088;A;SOCIAL;06088AA0627115;{"type": "Point", "coordinates": [7.24489401, 43.69065101]}
06088AA01650C;ORCHESTRE D'HARMONIE;SALLE DE SPECTACLE;1;06088;C;CULTURE;06088AA01650;{"type": "Point", "coordinates": [7.26711505, 43.69543302]}
06088SP13091A;PALAIS DES CONGRES NICE ACROPOLIS;SALLE DE SPECTACLE;1;06088;A;CULTURE;06088SP13091;{"type": "Point", "coordinates": [7.28050758, 43.70426864]}
06159AA01450A;JARDIN SAINT-MICHEL;JARDIN;1;06159;A;ENVIRONNEMENT;06159AA01450;{"type": "Point", "coordinates": [7.32979043, 43.7154057]}
06123AA0210227A;SITE MULTI-SPORTS DES PUGETS;JARDIN;1;06123;A;ENVIRONNEMENT;06123AA0210227;{"type": "Point", "coordinates": [7.18253715, 43.6851835]}
06088BA02090A;JARDIN PARC AUTO RUE EL NOUZAH;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA02090;{"type": "Point", "coordinates": [7.27738666, 43.70799434]}
06088AT045154B;POLICE MUNICIPALE;POLICE MUNICIPALE;1;06088;B;SECURITE;06088AT045154;{"type": "Point", "coordinates": [7.28440324, 43.71489002]}
06088AC16250A;GARE MARITIME;PORT;1;06088;A;TRANSPORT;06088AC16250;{"type": "Point", "coordinates": [7.28913775, 43.69361722]}
06147AA001985A0;ECOLE DES MOULINS;ECOLE PRIMAIRE;1;06147;A;EDUCATION;06147AA001985;{"type": "Point", "coordinates": [7.27889063, 43.77421296]}
06027AA00860A;HIPPODROME;EQUIPEMENT EQUESTRE;1;06027;A;SPORTS ET LOISIRS;06027AA00860;{"type": "Point", "coordinates": [7.14615135, 43.64861734]}
06088AG00883B;LA MAISON DES PARENTS ET DES ENFANTS;SOCIAL;1;06088;B;SOCIAL;06088AG00883;{"type": "Point", "coordinates": [7.27178656, 43.70295442]}
06088AT02426C;DIRECTION DES AFFAIRES SOCIALES;SOCIAL;1;06088;C;SOCIAL;06088AT02426;{"type": "Point", "coordinates": [7.27637166, 43.70090654]}
06059AA00780B;POLICE MUNICIPALE;POLICE MUNICIPALE;1;06059;B;SECURITE;06059AA00780;{"type": "Point", "coordinates": [7.36149261, 43.72944224]}
06147AA00712A;POLICE MUNICIPALE;POLICE MUNICIPALE;1;06147;A;SECURITE;06147AA00712;{"type": "Point", "coordinates": [7.27604543, 43.78774975]}
06088BA0244463C;ANIMANICE SAINT PANCRACE;CENTRE DE LOISIRS;1;06088;C;SPORTS ET LOISIRS;06088BA0244463;{"type": "Point", "coordinates": [7.23666596, 43.73667087]}
06046AA00742A;CENTRE DE LOISIRS SANS HEBERGEMENT;CENTRE DE LOISIRS;1;06046;A;SPORTS ET LOISIRS;06046AA00742;{"type": "Point", "coordinates": [7.22215884, 43.76380565]}
06088SX002226A;CLUB BOULISTE DU XVEME CORPS;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088SX002226;{"type": "Point", "coordinates": [7.28122912, 43.7085027]}
06088AC12987A;ASSOCIATION BOULISTE THIERS CLUVIER;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AC12987;{"type": "Point", "coordinates": [7.25427117, 43.70164572]}
06088AD013763A;LES LUCIOLES;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AD013763;{"type": "Point", "coordinates": [7.30436988, 43.73850678]}
06088AS12658B;LES ANCIENS DE NICE MATIN;CLOS BOULISTE / BOULODROME;1;06088;B;SPORTS ET LOISIRS;06088AS12658;{"type": "Point", "coordinates": [7.29003249, 43.70107881]}
06088AG0044236A;CLOS DE BOULES DU TORTEO;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AG0044236;{"type": "Point", "coordinates": [7.26132451, 43.73982653]}
06088AA05287BISA;CLUB DE LA FRATERNITE;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AA05287BIS;{"type": "Point", "coordinates": [7.2890983, 43.70058164]}
06088AS0836451A;REVEIL SPORTIF DE SAINT ISIDORE;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AS0836451;{"type": "Point", "coordinates": [7.19680625, 43.70947831]}
06157AA0041192A;AIRE D'EVOLUTION DU PLATEAU SAINT-MICHEL;JARDIN;1;06157;A;ENVIRONNEMENT;06157AA0041192;{"type": "Point", "coordinates": [7.11874497, 43.72118299]}
06088AL05287A;SELECT PAISIBLES SPORTIFS DE RIQUIER;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AL05287;{"type": "Point", "coordinates": [7.29299938, 43.70644009]}
06088AA0858100A;MICROSITE PASSERELLE DE LA LIBERTE;AIRE DE SPORT;1;06088;A;SPORTS ET LOISIRS;06088AA0858100;{"type": "Point", "coordinates": [7.30177026, 43.73514154]}
