FID,nature,index_,nb_logmt,export,source,SHAPE_Length,SHAPE_Area
1096,Résidence,ACAJOUS,28,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,181.602010086309,1593.51260001292
1097,Résidence,TEVANE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,90.7731896821236,497.04629998268
1098,Résidence,LALLEMAND,4 Logts + Commerce,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,60.9555092966107,216.630850003482
1099,Résidence,CARPAYE R,12,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,110.814496562146,703.826000004458
1100,Promoteur BATIPRO,VERTIKAL,49,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,135.22418595045,930.941249991497
1101,Promoteur SCI,DELICIEUX, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,64.0730809336025,240.667699998152
1102,SODIAC,LE ZEPHYR,38 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,169.136501126316,1619.35819998083
1103,Résidence,RESIDENCE EMERAUDE, 36,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,151.620147391344,953.844700000544
1104,SIDR,CAMELIAS 032, 118 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,611.084771053545,9883.13290004456
1105,Résidence,L' ALBATROS (SCCV),14,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,95.6305511234742,537.486099992165
1106,Promoteur SPAG,LES TERRASSES DU CHAUDRON,32,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,134.013634531144,1058.50244998904
1107,SEMADER,LAURIANNE,35 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,262.725534990327,1616.80865000086
1108,Promoteur SPAG,RESIDENCE PRESKIL,48,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,525.47891262098,7200.06899999752
1109,Promoteur SCI,DES HOARAU,Hôtel de 21 Chambres et de 5 Locaux Bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,223.674513760151,2580.83740000493
1110,Promoteur SCI,TISFA,Bureaux + Commerce,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,116.430462440434,863.295299985719
1111,Résidence,LE VIRGILE,6 Logts + 2 Locaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,108.388117336507,655.390749989461
1112,Promoteur SARL,SOFRIMMO,Bureaux - Commerce,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,200.196146898746,2068.33650001124
1113,Promoteur SCI,DU GYMNASE,Commerce,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,147.827021111349,1252.75835002266
1114,Résidence,CLUB TRINITE,2 Villas,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,96.1060532665129,518.721799996646
1115,Résidence,SOMAR,9,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,100.879913771303,585.287499994198
1116,Promoteur SAS,ONE 2 ONE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,177.629504960085,1965.29780000257
1117,Résidence,LES PAPAYES,5,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,74.6327522340226,312.068450002179
1118,SODIAC,ATELIERS DU TRIANGLE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,195.70443584025,2128.5642500283
1119,Résidence,AMARYLLIS,28,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,137.754805207966,965.920650002844
1120,Résidence,VICTOR HUGO,9,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,142.096599041988,799.098349995543
1121,Résidence,LES ORCHIDEES,62,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,263.479783483415,3211.69715001195
1122,Promoteur SICA,LONGANIS,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,113.827509267241,729.294899997802
1123,Résidence,LA CARAMBOLE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,74.2339326249683,338.122099993545
1124,Lotissement,SAFRAN D'IRAN,7,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,254.832841274103,3708.49460001122
1125,Promoteur SPAG,GREEN COTTAGE,33,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,344.320994856013,3095.67455002218
1126,Résidence,ANITA,31,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,197.592812279617,1449.09140000849
1127,SIDR,PAPANGUE 1,12 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,173.730316718429,1916.52770001434
1128,SODIAC,BOIS BLEU,27 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,118.845672431841,873.233900002736
1129,Résidence,OLYMPE 2, 30,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,131.737480843162,1062.21809999647
1130,SHLMR,LES FOUCHEROLLES 3, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,946.256242076921,24350.2958500458
1131,Résidence,LE REVELOIS, 15,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,118.517122218656,814.244500012623
1132,SIDR,VAUBAN I,160 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,403.540651157805,9430.772549948
1133,Résidence,LE BON SPOT, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,61.945010796695,213.475299996108
1134,Résidence,DES PALMIERS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,132.536492362588,958.514300011864
1135,SODIAC,ILOT SAINT JACQUES,28 PLS + 78 LLS + bureaux+commerces+creche,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,284.792474977951,5147.98374998237
1136,SODIAC,RESIDENCE OPALE,27,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,134.493780708944,964.730899987522
1137,Résidence,AMAZONES,20,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,150.657845079527,1412.86010001221
1138,Résidence,MIDORINO,3,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,112.747392268859,782.776999984455
1139,Résidence,GUYTO PAYET,5,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,88.8208516187878,302.89185000096
1140,Promoteur SCI,DU FRONT DE MER, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,43.3920332992143,115.550150002215
1141,Promoteur SCI,RP II CANONS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,85.9242358448132,421.299299998238
1142,Promoteur SCI,MALOHE,Bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,134.005017422101,878.552800002254
1143,Promoteur SCI,YOYO,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,253.761439693023,3280.96944999191
1144,SODIAC,BLEU HORIZON 1,6 PSLA,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,167.269004978183,1610.3594500011
1145,SODIAC,BLEU HORIZON 3,9 PSLA,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,226.686752498196,2147.5878500044
1146,Promoteur SCCV,ENOLA,12,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,116.255756584689,778.278450001233
1147,Promoteur PROMOJET,PENNINSULA,22,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,178.125998401683,1871.43494997862
1148,Résidence,BRUNO,13,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,98.7633481224745,597.544949981096
1149,Résidence,VALLIAMEE,52,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,286.170737391243,4497.1513500258
1150,SODIAC,CHRYSALIDE,72,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,167.212711068052,1340.35481403388
1151,Résidence,LES VILLAS DU PITON,2 Villas,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,141.675377471305,950.508950005621
1152,Lotissement,LIANES D' OR,13 Lots,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,431.570139313669,10493.4847999388
1153,Résidence,BERG, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,108.330483076363,664.891099998428
1154,Promoteur SCI,GS IMMOI,Bureaux + commerce + entrepot,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,204.643041419,2528.88950004214
1155,Promoteur SCI,CA RUN DEVELOPPEMENT (LE VILLAGE),Bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,308.133931665601,5215.96079998229
1156,Promoteur SARL,EURAUWAR,Bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,154.599906610639,1399.39345000005
1157,SODIAC,CHANT DE CANNE,18,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,432.670428522143,5112.07121029428
1158,SODIAC,COSINUS,Bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,244.686977196795,3670.62264999555
1159,Résidence,ALOES,Bureaux + Micro Crèche,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,264.255676349187,3664.5946999931
1160,SODIAC,CLOS DES ARUMS,51,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,245.146290998173,2553.48312309411
1161,Résidence,TERRE OCEANE,7 Logts + Bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,110.459326478425,654.975350006215
1162,Résidence,BICHARA, 8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,69.9515491213157,289.221999995049
1163,SODIAC,LES MERCURIALES,191 logts + 9 com + bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,425.368166679227,8445.25629998495
1164,Résidence,SINAPAN, 10,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,96.019252350106,537.118099999512
1165,Résidence,TAHA,17,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,135.535602760732,939.844250008816
1166,Résidence,FUNG,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,126.710008157708,743.160649987803
1167,Lotissement,QUINQUINA,7,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,371.047254101956,5408.69985001292
1168,Résidence,RESIDENCE FLORICOURT,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,107.473677968809,720.890699998954
1169,Promoteur SCI,ERICSAN,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,50.1855466016637,151.645699993901
1170,Promoteur SCI,NABI,5,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,121.409154015952,788.362749991719
1171,SODIAC,ALTAIR,24 LOGTS + 2 COMMERCES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,136.338454407515,1081.80535001254
1172,Promoteur SARL,EUROP END,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,167.190561067382,1556.99150000173
1173,Résidence,BARTHOLOME,7,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,100.110046104793,618.506349997406
1174,Résidence,STATE GARDEN,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,147.961625056571,745.283849994082
1175,Promoteur SCI,JRK,4 Maisons Individuelles,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,111.898289455073,717.662949995333
1176,Résidence,MONDON 2,24,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,144.627453740203,1053.96510000343
1177,Résidence,MONDON 1,32,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,157.479731198278,1122.79470349312
1178,Promoteur SCCV,LES BIBASSIERS,10,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,104.328044900852,556.357049989128
1179,Résidence,LE CLOS DES BAMBOUS,15,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,228.878034657297,1912.17355000298
1180,Promoteur SCI,LE PETIT COLIBRI, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,154.75293261785,1267.95864999176
1181,Résidence,LE FENELON,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,74.0544808098788,299.604299995612
1182,Résidence,LE CLOS DES MARAICHERS,15,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,165.067931085818,1671.01324998523
1183,SHLMR,LEON DIERX,33,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,134.486265506083,1112.46340000082
1184,Promoteur SCI,LES MAGNOLIAS,"Commerce, Entrepot",06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,207.349555262592,1942.03555001639
1185,SHLMR,BELEM,27 PLS - 48 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,384.855250766094,8741.40430571462
1186,LTS,LES BILIMBIS,25 LTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,369.250797143381,5997.28105001801
1187,SEMADER,FLEUR DE CAFE,61 LLS + LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,266.661761921342,2105.11745000754
1188,Résidence,CHAN WENG YEN, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,132.165737959938,971.751249977061
1189,Résidence,JADE,24,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,126.521872172898,816.160699983093
1190,Résidence,MOHAMED,1 Logement + Commerce,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,86.8359417682705,468.746399992547
1191,Résidence,LES BANANIERS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,321.229579733826,3285.04397219169
1192,Résidence,DAHLIAS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,333.505523709738,4509.12206620567
1193,Résidence,CITRONNIERS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,232.349295795691,2440.98932560275
1194,Résidence,LES ALOES, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,277.340880827449,2628.71047049814
1195,Résidence,LA TOUR CHAUMIERE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,124.77397995187,932.533895734293
1196,SHLMR,RESIDENCE PIERRE LAGOURGUE,63,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,204.379953178426,2347.46160001174
1197,Promoteur SCI,ASHAB,1,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,55.1009157171681,196.650650001051
1198,SIDR,CHATEAU MORANGE, 18 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,1617.47278700583,15619.1407000438
1199,SIDR,BOIS DE NEFLES 97, 54 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,276.755429056454,2949.10080000247
1200,SIDR,BOIS DE NEFLES 218,80 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,510.355441262941,5278.7787999994
1201,Promoteur BATIPRO,LES JACQUIERS, 101,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,449.995823305579,4418.36514999
1202,SIDR,RESIDENCE PAPAYES,20 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,143.629456492162,1045.6460999913
1203,SIDR,OYAPOCK,50 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,246.511296555954,2775.7133500038
1204,Promoteur SCCV,LES PIERRES,16 Logts + Bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,112.370376501629,684.335570491752
1205, , , ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,112.708553036779,654.172782330079
1206,Résidence,SEMON, 3,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,119.750353215439,870.501750006069
1207,SIDR,MAISON RELAIS CHAUDRON 127(ANC CHAMBRES D' ETUDIANTS),35 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,286.770181236682,3113.57405001814
1208,Résidence,CLOS DES TRIAGOZ,37,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,339.098686962753,4655.49597508852
1209,Promoteur SARL,HOTEL PIERRE LOTI,Hotel de 80 Chambres,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,176.655750908928,1190.54854999299
1210,Résidence,PETRA,13,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,92.27537316795,523.548599996235
1211,Promoteur SCI,LA CREOLINE,Bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,87.4458277572134,475.054949993828
1212,Promoteur SCCV,NORMANDIE,96,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,187.169225521012,1586.96094998564
1213,Promoteur SCI,VIDOT, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,78.0488939866296,378.385999982866
1214,SHLMR,LES FLAMBOYANTS,26 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,174.734815312067,1838.33695002233
1215,SHLMR,LES ASTROLABES,55 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,264.664171696846,4219.25355000987
1216,SHLMR,LES MANGUIERS,91 ILM,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,260.959886348675,3725.37599998182
1217,Résidence,PITON TRESOR,42,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,179.924491754479,1906.45900003043
1218,SIDR,DIPLOMES D' ANJOU,31 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,125.973326211317,977.449150002906
1219,Résidence,LES JARDINS DE L' ANJOU 1,83,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,128.329558591842,1021.65155000524
1220,Résidence,LES FRONTONS DE SAINTE CLOTILDE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,303.807454058224,4456.36035002074
1221,Résidence,ADOLPHE,32,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,178.028707611533,1583.98700000064
1222,Promoteur SCI,LACY 2,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,148.9899214712,1273.12234998669
1223,Résidence,LES TOPAZES,12,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,123.688721644871,809.559400004912
1224,Résidence,LA TONNELLE,93,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,212.813389668832,2714.56394998529
1225,SIDR,COPERNIC,22,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,105.188184607696,689.847399992484
1226,SHLMR,BOGALET,54 LLS + 19 PLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,493.728846246989,10031.2938864819
1227,SIDR,LES CHARMILLES,59,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,177.837774525931,1886.06624998974
1228,SHLMR,L' HORLOGE,24,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,114.75796669136,730.548149985279
1229,SHLMR,LE PERSAN,28 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,208.049864674579,2330.30809997407
1230,Résidence,MARION, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,71.3491085539684,294.780599992136
1231,SODIAC,VILLAGE D' ENTREPRISES,BUREAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,324.389837198029,6137.20388295258
1232,SIDR,MAHE ILOT B,22 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,497.26134588037,3345.30374999095
