DepCode,DepLib,ComInsee,ComLib,InsNumeroInstall,InsNom,InsNoVoie,InsLibelleVoie,InsLieuDit,InsCodePostal,InsNbPlaceParking,InsNbPlaceParkingHandi,InsGardiennee,InsEmpriseFonciere,InsDateCreation,InsDateMaj,Nb_FicheEquipement,Nb_Equipements,latitude,longitude
33,Gironde,33081,Cadillac,330810008,Halte Nautique,,,,33410,0,0,Non,,2007-11-13 00:00:00,2015-07-19 00:00:00,1,1,44.636175,-0.310459
33,Gironde,33082,Cadillac-en-Fronsadais,330820001,Stade Municipal,,,La Pointe,33240,0,0,Non,0,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,44.966851,-0.363809
33,Gironde,33082,Cadillac-en-Fronsadais,330820003,Tennis Club,,Rue de la Mairie,,33240,0,0,Non,0,2005-12-12 00:00:00,2014-11-23 00:00:00,2,2,44.966729,-0.375838
33,Gironde,33082,Cadillac-en-Fronsadais,330820004,City Stade,7,Rue Mairie,,33240,0,0,Non,,2010-05-10 00:00:00,2014-11-23 00:00:00,1,1,44.966729,-0.375838
33,Gironde,33083,Camarsac,330830001,Salle de Gymnastique,,Chemin des Trams,,33750,0,0,Non,13900,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,44.834532,-0.363392
33,Gironde,33083,Camarsac,330830002,Stade,,Le Bourg,,33750,0,0,Non,6400,2005-12-12 00:00:00,2014-11-23 00:00:00,3,3,44.834889,-0.368189
33,Gironde,33083,Camarsac,330830003,Terrain de Boule,,Le Bourg,,33750,0,0,Non,625,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,44.834889,-0.368189
33,Gironde,33084,Cambes,330840001,Stade Municipal,,Bellevue,,33880,0,0,Non,10972,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,44.730635,-0.460316
33,Gironde,33084,Cambes,330840002,Terrain de Basket,,Le Bourg - Chemin de la Palanque,,33880,0,0,Non,10000,2005-12-12 00:00:00,2014-11-23 00:00:00,2,2,44.732053,-0.461252
33,Gironde,33085,Camblanes-et-Meynac,330850001,Stade Municipal de la Lande,,Route de Creon,,33360,0,0,Non,28582,2005-12-12 00:00:00,2015-12-10 00:00:00,2,2,44.769482,-0.447298
33,Gironde,33085,Camblanes-et-Meynac,330850002,Salle Polyvalente,,Le Bourg,,33360,0,0,Non,7490,2005-12-12 00:00:00,2015-12-10 00:00:00,1,1,44.770406,-0.490152
33,Gironde,33085,Camblanes-et-Meynac,330850003,Lycée Professionnel Régional Flora Tristan,,Chemin de Chausse,,33360,0,0,Non,0,2005-12-12 00:00:00,2015-12-10 00:00:00,1,1,44.765459,-0.490647
33,Gironde,33086,Camiac-et-Saint-Denis,330860001,Écuries de Camiac,,Domaine de la Réole 33420 Camiac et St Denis,,33420,0,0,-,0,2005-12-12 00:00:00,2013-05-24 00:00:00,3,3,44.789149,-0.308366
33,Gironde,33086,Camiac-et-Saint-Denis,330860003,Terrain de Boules,,Le Bourg,,33420,0,0,Non,500,2009-05-25 00:00:00,2013-05-24 00:00:00,1,1,44.794966,-0.274944
33,Gironde,33087,Camiran,330870001,Stade Municipal,,,Bourg Nord,33190,0,0,Non,16065,2005-12-12 00:00:00,2013-05-24 00:00:00,3,3,44.628142,-0.068521
33,Gironde,33087,Camiran,330870002,Chemin de Randonnee,,,,33190,0,0,Non,,2007-08-08 00:00:00,2013-05-24 00:00:00,1,1,44.635166,-0.08281
33,Gironde,33087,Camiran,330870003,City Stade,,Le Bourg,,33190,0,0,Non,1075,2008-12-08 00:00:00,2013-05-24 00:00:00,2,2,44.626696,-0.066809
33,Gironde,33088,Camps-sur-l'Isle,330880001,Chemin de Randonnee,,,,33660,0,0,Non,,2007-10-04 00:00:00,2013-05-24 00:00:00,1,1,45.021312,-0.040888
33,Gironde,33089,Campugnan,330890001,Terrains Sportifs,,,Le Bourg,33390,0,0,Non,0,2005-12-12 00:00:00,2013-05-24 00:00:00,2,2,45.179734,-0.5632
33,Gironde,33090,Canéjan,330900001,Ecuries de Lagorce Rouillac,,Chateau de Rouillac 33610 Canejan,,33610,0,0,Avec logement de gardien,30000,2005-12-12 00:00:00,2006-01-04 00:00:00,1,1,44.758854,-0.659665
33,Gironde,33090,Canéjan,330900002,Stade de Peyreres,,Che Chemin de Peyreres,,33610,0,0,Non,0,2005-12-12 00:00:00,2011-11-21 00:00:00,6,6,44.762529,-0.650167
33,Gironde,33090,Canéjan,330900003,Complexe de la House,,Chemin de la House,,33610,0,0,Non,0,2005-12-12 00:00:00,2011-11-21 00:00:00,6,8,44.750882,-0.641919
33,Gironde,33090,Canéjan,330900004,Complexe Sportif,,Allée des Tennis,,33610,0,0,Non,0,2005-12-12 00:00:00,2011-11-21 00:00:00,5,7,44.759932,-0.6509
33,Gironde,33090,Canéjan,330900005,Gymnase P. Meunier,,Avenue Barricot,,33610,0,0,Non,0,2005-12-12 00:00:00,2011-11-21 00:00:00,4,4,44.755848,-0.638748
33,Gironde,33090,Canéjan,330900006,Ecole Jacques Brel,,All de la Prade d'Ombellie,,33610,0,0,Sans logement de gardien,0,2005-12-12 00:00:00,2011-11-21 00:00:00,1,1,44.755509,-0.643151
33,Gironde,33090,Canéjan,330900007,Cercle Hippique l'Alezan,17,Chemin du 20 Aout 1949,,33610,0,0,Non,10000,2005-12-12 00:00:00,2006-01-03 00:00:00,3,3,44.763367,-0.658155
33,Gironde,33090,Canéjan,330900008,Sport And Fitness 33,,Chemin du 20 Août 1949,,33610,,,Non,2300,2006-01-03 00:00:00,2011-11-21 00:00:00,5,7,44.763367,-0.658155
33,Gironde,33090,Canéjan,330900009,Parcours d'Orientation,,Val de l'Eau Bourde,,33610,,,Non,,2006-12-20 00:00:00,2011-11-21 00:00:00,1,1,,
33,Gironde,33091,Cantenac,330910001,Stade Municipal,,Port Aubin,Le Bourg,33460,0,0,-,11593,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,45.043677,-0.651398
33,Gironde,33091,Cantenac,330910005,Port d'Issan,,,,33480,0,0,Non,,2007-11-14 00:00:00,2014-11-23 00:00:00,1,1,,
33,Gironde,33093,Capian,330930001,Capian Tennis,,Le Bourg,,33550,0,0,-,1368,2005-12-12 00:00:00,2013-05-24 00:00:00,1,1,44.722055,-0.30037
33,Gironde,33093,Capian,330930002,Zone de Loisirs,,Place du Palmier,,33550,0,0,Non,,2009-10-19 00:00:00,2013-10-01 00:00:00,2,2,44.709733,-0.329522
33,Gironde,33095,Captieux,330950001,Stade Municipal de Captieux,,Rue du Stade,,33840,0,0,Non,35096,2005-12-12 00:00:00,2014-10-27 00:00:00,4,5,44.292878,-0.259607
33,Gironde,33095,Captieux,330950002,Terrains de Jeux du Cat,,Route de Maillas,Grand Lartigue,33840,60,5,-,600000,2005-12-12 00:00:00,2014-10-27 00:00:00,2,2,44.288763,-0.257599
33,Gironde,33095,Captieux,330950003,Fronton Pelote Basque,,Place du Foirail,,33840,0,0,Non,5815,2005-12-12 00:00:00,2014-10-27 00:00:00,1,1,44.292217,-0.259312
33,Gironde,33095,Captieux,330950004,Arènes Jean Sango,,Place de l'Aouzillère,,33840,0,0,Non,8246,2005-12-12 00:00:00,2014-10-27 00:00:00,1,1,44.288888,-0.264153
33,Gironde,33095,Captieux,330950005,City Stade,,Route de Mont de Marsan,,33840,0,0,Non,,2014-10-27 00:00:00,,1,1,44.288231,-0.262344
33,Gironde,33096,Carbon-Blanc,330960001,Boulodrome,,Place Vialolle,,33560,0,0,-,0,2005-12-12 00:00:00,2011-11-22 00:00:00,1,2,44.89142,-0.505775
33,Gironde,33096,Carbon-Blanc,330960002,City Stade,,Av Vignault Anglade,,33560,0,0,-,0,2005-12-12 00:00:00,2011-11-22 00:00:00,1,1,44.895432,-0.508413
33,Gironde,33096,Carbon-Blanc,330960003,Plaine des Sports du Faisan,,Rue des Futaies,,33560,150,0,-,0,2005-12-12 00:00:00,2011-11-22 00:00:00,4,5,44.90959,-0.498771
33,Gironde,33096,Carbon-Blanc,330960004,Stade Gaston Lacoste,,Avenue Pasteur,,33560,0,0,-,0,2005-12-12 00:00:00,2011-11-22 00:00:00,12,16,44.892299,-0.51119
33,Gironde,33096,Carbon-Blanc,330960005,Chalet Galene,,Avenue des Griffons,,33563,0,0,Non,,2015-10-16 00:00:00,,1,1,,
33,Gironde,33097,Carcans,330970002,Tennis de Maubuisson,,Maubuisson,,33121,0,0,Non,0,2005-12-12 00:00:00,2014-11-23 00:00:00,1,4,45.067711,-1.140892
33,Gironde,33097,Carcans,330970004,Boulodrome,,Le Bourg,,33121,0,0,Non,0,2005-12-12 00:00:00,2014-11-23 00:00:00,2,2,45.085454,-1.04131
33,Gironde,33097,Carcans,330970005,Le Pôle le Montaut (Ba),,Maubuisson,,33121,0,0,Non,0,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,45.067711,-1.140892
33,Gironde,33097,Carcans,330970006,Maison de la Glisse,,,,33121,0,0,Sans logement de gardien,0,2005-12-12 00:00:00,2014-11-23 00:00:00,2,2,45.067031,-0.999025
33,Gironde,33097,Carcans,330970007,Piste de Char À Voile de Maubuisson,,Route de Carcans,Le Montaut,33121,0,0,Non,0,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,45.061165,-1.122957
33,Gironde,33097,Carcans,330970008,Salle Omnisport,,Rue du Stade,,33121,0,0,Non,0,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,45.079417,-1.041828
33,Gironde,33097,Carcans,330970009,Stade Municipal,,Le Bourg,,33121,0,0,Non,0,2005-12-12 00:00:00,2014-11-23 00:00:00,6,7,45.085454,-1.04131
33,Gironde,33097,Carcans,330970010,Base de Loisirs de Bombannes,,Domaine de Bombannes,,33121,0,0,Sans logement de gardien,2700000,2005-12-12 00:00:00,2011-05-18 00:00:00,19,50,45.094147,-1.143313
33,Gironde,33097,Carcans,330970012,Ski Nautique Club de Bordeaux,,Domaine de Bombannes,,33121,0,0,-,2500,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,45.094147,-1.143313
33,Gironde,33097,Carcans,330970015,Plateforme Ulm,,,,33121,0,0,Non,,2006-12-18 00:00:00,2014-11-23 00:00:00,1,1,45.067031,-0.999025
33,Gironde,33097,Carcans,330970016,Parcours d'Orientation,,,Les Grands Charrins,33121,0,0,Non,,2006-12-20 00:00:00,2014-11-23 00:00:00,1,1,45.081277,-1.185146
33,Gironde,33097,Carcans,330970019,Plage de la Concorde,,,,33121,0,0,Non,,2007-02-28 00:00:00,2014-12-15 00:00:00,1,1,45.067031,-0.999025
33,Gironde,33097,Carcans,330970020,Chemin de Randonnee,,,,33121,0,0,Non,,2007-07-11 00:00:00,2014-11-23 00:00:00,2,2,45.067031,-0.999025
33,Gironde,33097,Carcans,330970021,Plage de Maubuisson,,,Maubuisson,33121,0,0,Non,,2007-11-05 00:00:00,2014-11-23 00:00:00,1,1,45.067711,-1.140892
33,Gironde,33098,Cardan,330980001,Court de Tennis,,D 120 E2,,33410,0,0,-,1000,2005-12-12 00:00:00,2013-05-24 00:00:00,1,1,44.680927,-0.332274
33,Gironde,33098,Cardan,330980002,Boulodrome,,,Le Bourg,33410,0,0,-,500,2005-12-12 00:00:00,2013-05-24 00:00:00,1,1,44.683303,-0.339798
33,Gironde,33098,Cardan,330980003,Salle des Fetes,,,Le Bourg,33410,0,0,-,700,2005-12-12 00:00:00,2013-05-24 00:00:00,1,1,44.683303,-0.339798
33,Gironde,33099,Carignan-de-Bordeaux,330990001,Stade Municipal,,Chemin Gizard,,33360,0,0,-,32312,2005-12-12 00:00:00,2011-11-23 00:00:00,10,12,44.814023,-0.472626
33,Gironde,33099,Carignan-de-Bordeaux,330990002,Plaine des Sports de Cabannes,,Route de Tresses,,33360,20,0,-,67055,2005-12-12 00:00:00,2011-11-23 00:00:00,2,2,44.820071,-0.474062
33,Gironde,33099,Carignan-de-Bordeaux,330990003,Collège de Lestonnac,,Route de Fargues,,33360,0,0,-,0,2005-12-12 00:00:00,2011-11-23 00:00:00,6,8,44.820047,-0.463439
33,Gironde,33099,Carignan-de-Bordeaux,330990004,Centre Équestre la Marmette,,Chemin Guérin Domaine de la Marmette 33360 Carigna,La Marmette,33360,0,0,-,130000,2005-12-12 00:00:00,2005-11-14 00:00:00,2,2,,
33,Gironde,33100,Cars,331000001,Boulodrome,,Le Bourg,,33390,0,0,Non,0,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,45.13016,-0.620735
33,Gironde,33100,Cars,331000002,Terrain de Tennis,,Le Bourg,,33390,0,0,-,0,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,45.13016,-0.620735
33,Gironde,33101,Cartelègue,331010001,Salle des Fetes,16,Rue des Quatre Lieues,,33390,0,0,Non,1286,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,45.185066,-0.579557
33,Gironde,33101,Cartelègue,331010002,Centre Equestre du Blayais,17,Route du Lion d'Or,,33390,0,0,Non,10000,2005-12-12 00:00:00,2014-11-23 00:00:00,2,2,45.19325,-0.5751
33,Gironde,33101,Cartelègue,331010003,Tennis,,Le Bourg,,33390,0,0,Non,800,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,45.177693,-0.578825
33,Gironde,33101,Cartelègue,331010004,Terrain de Football,2,Rue du Stade,,33390,0,0,Non,19500,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,45.183109,-0.582739
33,Gironde,33101,Cartelègue,331010005,City Stade,,Rue de l'Ecole,,33390,0,0,Non,0,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,45.184595,-0.581275
33,Gironde,33102,Casseuil,331020001,Stade Municipal,,,Le Bourg,33190,0,0,-,10000,2005-12-12 00:00:00,2013-05-24 00:00:00,1,1,44.585181,-0.114309
33,Gironde,33103,Castelmoron-d'Albret,331030001,Chemins de Randonnee,,,,33540,0,0,Non,,2007-08-07 00:00:00,2013-05-24 00:00:00,2,2,44.679475,-0.011973
33,Gironde,33104,Castelnau-de-Médoc,331040001,Plaine des Sports,,Chemin de Terrefort,,33480,0,0,-,100000,2005-12-12 00:00:00,2015-10-20 00:00:00,7,9,45.031671,-0.791063
33,Gironde,33104,Castelnau-de-Médoc,331040002,Parc d'Agrément,,Rue du Château,,33480,0,0,Non,0,2005-12-12 00:00:00,2015-10-20 00:00:00,2,2,45.026605,-0.798104
33,Gironde,33104,Castelnau-de-Médoc,331040003,Collège Canteranne,,Che Plaine des Sports Chemin de Terrefort,,33480,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2015-10-20 00:00:00,3,3,,
33,Gironde,33104,Castelnau-de-Médoc,331040004,Ancien Collège,,R Rue Carnot,,33480,0,0,Sans logement de gardien,0,2005-12-12 00:00:00,2015-10-27 00:00:00,3,3,45.026287,-0.801195
33,Gironde,33104,Castelnau-de-Médoc,331040005,Stade Municipal,,Avenue du Stade,,33480,0,0,Sans logement de gardien,23880,2005-12-12 00:00:00,2015-10-27 00:00:00,2,2,45.023408,-0.800208
33,Gironde,33104,Castelnau-de-Médoc,331040006,Parcours de Tir a l'Arc,,,Les Lamberts,33480,0,0,-,15000,2005-12-12 00:00:00,2015-10-27 00:00:00,1,1,45.029496,-0.828585
33,Gironde,33104,Castelnau-de-Médoc,331040007,Ecole Primaire,,Avenue du Stade,,33480,0,0,Sans logement de gardien,0,2005-12-12 00:00:00,2015-10-20 00:00:00,1,1,45.023408,-0.800208
33,Gironde,33104,Castelnau-de-Médoc,331040008,Salle Ronald Agenor,,Chemin de Terrefort,,33480,0,0,Non,1500,2008-12-12 00:00:00,2015-10-20 00:00:00,3,5,45.031671,-0.791063
33,Gironde,33104,Castelnau-de-Médoc,331040009,Stands de Tirs,,,,33480,20,0,-,,2015-10-27 00:00:00,,1,1,44.986308,-0.806164
33,Gironde,33106,Castets-en-Dorthe,331060001,Stade des Charmilles,,Le Bourg,,33210,0,0,Non,19673,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,44.561444,-0.152665
33,Gironde,33106,Castets-en-Dorthe,331060002,Terrain des Hauts de Castets,,Hauts de Castets,,33210,0,0,-,20899,2005-12-12 00:00:00,2014-11-23 00:00:00,2,2,44.55651,-0.148604
33,Gironde,33106,Castets-en-Dorthe,331060005,City Stade,,Les Hauts de Castets,,33210,0,0,Non,320,2009-10-27 00:00:00,2014-11-23 00:00:00,1,1,44.55651,-0.148604
33,Gironde,33107,Castillon-de-Castets,331070001,Chemin de Randonnee,,,,33210,0,0,Non,,2007-03-26 00:00:00,2013-05-24 00:00:00,1,1,44.552458,-0.107562
33,Gironde,33108,Castillon-la-Bataille,331080001,Salle de Sport Léo Lagrange,,Avenue de Verdun,,33350,0,0,Non,0,2005-12-12 00:00:00,2015-10-20 00:00:00,2,2,44.853319,-0.050976
33,Gironde,33108,Castillon-la-Bataille,331080003,Ecole Primaire H. Bardon,,Rue du Champ de Foire,,33350,0,0,-,0,2005-12-12 00:00:00,2015-10-20 00:00:00,2,2,44.853232,-0.047881
33,Gironde,33108,Castillon-la-Bataille,331080004,Centre Nautique,,Les Quais,,33350,0,0,-,0,2005-12-12 00:00:00,2015-10-20 00:00:00,2,2,44.852291,-0.041458
33,Gironde,33108,Castillon-la-Bataille,331080006,Salle de Danse Pôle Socio Culturel,,Esplanade M. Jouano,,33350,0,0,-,0,2005-12-12 00:00:00,2015-10-20 00:00:00,1,1,44.853319,-0.04554
33,Gironde,33108,Castillon-la-Bataille,331080009,Complexe Sportif du Collège,,Avenue de Verdun,,33350,0,0,-,0,2005-12-12 00:00:00,2015-10-20 00:00:00,3,3,44.853319,-0.050976
33,Gironde,33108,Castillon-la-Bataille,331080010,Pétanque Club,,La Pelouse,,33350,0,0,Non,0,2005-12-12 00:00:00,2015-10-20 00:00:00,2,2,44.867031,-0.009905
33,Gironde,33108,Castillon-la-Bataille,331080011,Tennis Club,,Rue Pierre de Coubertin,,33350,0,0,-,0,2005-12-12 00:00:00,2015-10-20 00:00:00,3,4,44.857979,-0.046323
33,Gironde,33108,Castillon-la-Bataille,331080014,Quai de Castillon,,,,33350,0,0,Non,,2007-11-13 00:00:00,2015-07-19 00:00:00,1,1,44.864622,-0.038761
33,Gironde,33109,Castres-Gironde,331090001,Salle des Fêtes,,Place Lamarque,,33640,0,0,Non,5125,2005-12-12 00:00:00,2014-11-23 00:00:00,1,1,44.69616,-0.446058
33,Gironde,33109,Castres-Gironde,331090002,Complexe Sportif,,Rue des Ecoles,,33640,0,0,Non,21209,2005-12-12 00:00:00,2014-11-23 00:00:00,5,6,44.696348,-0.437328
33,Gironde,33111,Caudrot,331110001,Centre Socioculturel,1,Rue des Ecoles,,33490,0,0,Non,650,2005-12-12 00:00:00,2014-05-07 00:00:00,1,1,44.579065,-0.14279
33,Gironde,33111,Caudrot,331110002,Tennis,2,Rue des Ecoles,,33490,0,0,-,493,2005-12-12 00:00:00,2014-05-07 00:00:00,1,1,44.579065,-0.14279
33,Gironde,33111,Caudrot,331110003,Stade Municipal,,Rue de la Lagotte,,33490,0,0,-,12180,2005-12-12 00:00:00,2014-05-07 00:00:00,1,1,44.575633,-0.148102
33,Gironde,33111,Caudrot,331110004,Plateau Scolaire,,Ecole de Caudrot,,33490,0,0,Non,858,2005-12-12 00:00:00,2014-05-07 00:00:00,1,1,44.579065,-0.14279
33,Gironde,33114,Cavignac,331140002,Vital-Forme,,Place des Capucins,,33620,0,0,Sans logement de gardien,300,2005-12-12 00:00:00,2014-05-12 00:00:00,2,2,45.099413,-0.389186
33,Gironde,33115,Cazalis,331150001,Tennis,,Le Bourg,,33113,0,0,-,7750,2005-12-12 00:00:00,2013-05-24 00:00:00,1,1,44.341516,-0.380638
33,Gironde,33115,Cazalis,331150002,Salle des Fetes,,Le Bourg,,33113,0,0,-,4675,2005-12-12 00:00:00,2013-05-24 00:00:00,1,1,44.341516,-0.380638
33,Gironde,33116,Cazats,331160001,Aérodrome du Bazadais,,,Les Arroudeys,33430,0,0,-,412500,2005-12-12 00:00:00,2013-05-24 00:00:00,1,1,44.464492,-0.188356
33,Gironde,33116,Cazats,331160002,Chemin de Randonnee,,,,33430,0,0,Non,,2007-08-09 00:00:00,2013-05-24 00:00:00,1,1,44.477617,-0.194864
33,Gironde,33117,Cazaugitat,331170001,Terrain de Tennis,,Le Bourg,,33790,0,0,-,4670,2005-12-12 00:00:00,2013-05-24 00:00:00,1,1,44.714294,0.007081
33,Gironde,33118,Cénac,331180001,"Stade Municipal, Plaine des Sports",,Allée du Stade,,33360,90,0,Non,34800,2005-12-12 00:00:00,2014-05-12 00:00:00,4,6,44.778671,-0.465639
33,Gironde,33118,Cénac,331180002,Chemin de Randonnée,,,,33360,0,0,Non,,2007-05-04 00:00:00,2014-05-12 00:00:00,1,1,44.787517,-0.457157
33,Gironde,33118,Cénac,331180005,Espace Sportif d'Orientation,,,Bois de Desfonseau,33360,0,0,Non,25000,2014-05-12 00:00:00,,1,1,44.782959,-0.468704
33,Gironde,33119,Cenon,331190001,Stade le Loret,,Rue du Loret,,33150,30,0,Avec logement de gardien,38787,2005-12-12 00:00:00,2013-01-03 00:00:00,7,7,44.856666,-0.514088
33,Gironde,33119,Cenon,331190002,Groupe Scolaire Jules Guesde,,Rue Jules Guesde,,33150,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2013-01-03 00:00:00,2,2,44.856686,-0.537164
33,Gironde,33119,Cenon,331190003,Ecole Primaire Cassagne,,Place Voltaire,,33150,0,0,Non,0,2005-12-12 00:00:00,2013-01-03 00:00:00,2,2,44.85886,-0.522007
33,Gironde,33119,Cenon,331190004,Cité Beausite,,Rue Pierre Guyon,,33150,0,0,Non,0,2005-12-12 00:00:00,2012-05-09 00:00:00,2,2,44.851752,-0.528324
33,Gironde,33119,Cenon,331190007,Collège Jean Zay,,Avenue Jean Zay,,33150,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2012-05-09 00:00:00,4,4,44.853608,-0.50994
33,Gironde,33119,Cenon,331190008,Boulodrome Jean Moulin,,Av René Cassagne,,33150,0,0,Non,0,2005-12-12 00:00:00,2012-05-09 00:00:00,1,1,44.856578,-0.515892
33,Gironde,33119,Cenon,331190009,Equipement de Proximité la Saraillère,,R Rue A. Watteau,,33150,0,0,-,0,2005-12-12 00:00:00,2012-05-09 00:00:00,1,1,44.853474,-0.514592
33,Gironde,33119,Cenon,331190012,Fronton de la Marègue,,Place Larédo,,33150,0,0,Non,0,2005-12-12 00:00:00,2012-05-09 00:00:00,1,1,44.85886,-0.522007
33,Gironde,33119,Cenon,331190013,Square de la 1/2 Lune,,Rue Louis Blanc,,33150,0,0,Non,0,2005-12-12 00:00:00,2012-05-09 00:00:00,2,2,44.858658,-0.536096
33,Gironde,33119,Cenon,331190014,Gymnase de la Marègue,,Place Larédo,,33150,30,0,Non,0,2005-12-12 00:00:00,2012-05-09 00:00:00,2,2,44.85886,-0.522007
33,Gironde,33119,Cenon,331190015,Complexe Sportif Palmer,,Rue Aristide Briand,,33150,150,1,Non,0,2005-12-12 00:00:00,2012-05-09 00:00:00,13,18,44.859581,-0.523835
33,Gironde,33119,Cenon,331190016,Compexe Sportif J. Labat,,Avenue Pierre Loti,,33150,20,1,Non,0,2005-12-12 00:00:00,2012-05-09 00:00:00,4,4,44.863293,-0.506108
33,Gironde,33119,Cenon,331190018,Stade Léo Lagrange,,Cours de Verdun,,33150,0,0,Non,0,2005-12-12 00:00:00,2012-05-09 00:00:00,4,4,44.850315,-0.537611
33,Gironde,33119,Cenon,331190019,Ecole Michelet,,Rue André Gide,,33150,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2013-01-03 00:00:00,2,2,44.848565,-0.505532
33,Gironde,33119,Cenon,331190020,Collège Jean Jaurès,,Rue René Cassagne,,33150,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2012-05-09 00:00:00,3,3,44.856578,-0.515892
33,Gironde,33119,Cenon,331190021,Lep la Morlette,,Rue Camille Pelletan,,33150,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2012-05-09 00:00:00,1,1,44.857827,-0.51987
33,Gironde,33119,Cenon,331190022,Boulodrome Place Duvin,,Place Louis Duvin,,33150,0,0,Non,0,2005-12-12 00:00:00,2012-05-09 00:00:00,2,2,44.860097,-0.517688
33,Gironde,33119,Cenon,331190023,Equipement de Proximité H. Sellier,,Rue Anatole France,,33150,0,0,Non,0,2005-12-12 00:00:00,2012-05-09 00:00:00,1,1,44.845594,-0.536549
33,Gironde,33119,Cenon,331190024,Ecole Élémentaire Léon Blum,,Avenue Jean Zay,,33150,0,0,Avec logement de gardien,0,2005-12-12 00:00:00,2013-01-03 00:00:00,1,1,44.853608,-0.50994
33,Gironde,33119,Cenon,331190025,Terrain de Proximite Jaures,,Avenue Cassagne,,33150,0,0,Non,0,2005-12-12 00:00:00,2012-05-09 00:00:00,3,3,44.856578,-0.515892
33,Gironde,33119,Cenon,331190026,Espace Gym,11 Bis,Avenue Jean Jaurés,,33150,,,Non,600,2006-01-04 00:00:00,,3,3,44.855233,-0.535391
33,Gironde,33119,Cenon,331190043,Complexe Sportif la Morlette,3,Rue du Docteur Roux,,33150,36,5,Sans logement de gardien,7158,2014-11-19 11:23:15.490000000,,1,1,44.858013,-0.517274
33,Gironde,33120,Cérons,331200001,Plaine des Sports G.Tachon,,Peyressoles,,33720,0,0,Non,64501,2005-12-12 00:00:00,2014-05-12 00:00:00,4,6,44.629001,-0.345842
33,Gironde,33120,Cérons,331200002,Chemin de Randonnée,,,,33720,0,0,Non,,2007-03-27 00:00:00,2014-05-12 00:00:00,1,1,44.636946,-0.340786
33,Gironde,33121,Cessac,331210001,Stade,,Route du Stade,,33760,0,0,-,80000,2005-12-12 00:00:00,2013-05-24 00:00:00,1,1,44.74111,-0.174802
33,Gironde,33122,Cestas,331220001,Cercle Hippique Moulin Neuf,28,Chemin des Sources,,33610,20,0,Non,20000,2005-12-12 00:00:00,2006-01-04 00:00:00,3,3,44.757934,-0.696364
33,Gironde,33122,Cestas,331220003,Complexe Sportif du Bouzet,,Route de Canejan,,33610,100,0,-,0,2005-12-12 00:00:00,2013-01-05 00:00:00,26,36,44.759312,-0.684799
33,Gironde,33122,Cestas,331220004,Trinquet du Pajau,,Centre Commercial du Bourg,,33610,0,0,-,0,2005-12-12 00:00:00,2013-01-05 00:00:00,1,1,44.750145,-0.68071
33,Gironde,33122,Cestas,331220005,Base du Rousset,,Route d'Arcachon,,33610,5,0,-,0,2005-12-12 00:00:00,2013-01-05 00:00:00,1,1,44.735135,-0.775262
33,Gironde,33122,Cestas,331220006,Fronton Pelote Basque,,Le Bourg Place Haitza,,33610,0,0,-,0,2005-12-12 00:00:00,2013-01-05 00:00:00,1,1,44.738126,-0.680202
33,Gironde,33122,Cestas,331220007,Stade de Chambrelent,,Pierroton Chemin du Courtille,,33610,0,0,Non,0,2005-12-12 00:00:00,2013-01-05 00:00:00,1,1,44.738683,-0.764424
33,Gironde,33122,Cestas,331220008,Terrain de Football de la Gare,,Chemin de Toctoucau,,33610,0,0,Non,0,2005-12-12 00:00:00,2012-09-24 00:00:00,1,1,44.753686,-0.733471
33,Gironde,33122,Cestas,331220009,Terrain du Bourg,,Chemin des Boutiques,,33610,0,0,Non,0,2005-12-12 00:00:00,2013-01-05 00:00:00,1,1,44.739906,-0.679795
