SITE;APPLICATION;ANNEE;MOIS;PREMIERE_VISITE;DERNIERE_VISITE;NB_VISITEURS;NB_VISITE;MOY_VISITEURS_VISITE;PAGES;MOY_PAGES_VISITE;HITS;MOY_HITS_VISITE;VOL_BANDEPASSANTE;MOY_BANDEPASSANTE_VISITE
perf.national.agri;;2014;Octobre;01 Oct 2014 - 08:22;31 Oct 2014 - 17:48;109;564;5,17;38771;68,74;165005;292,56;1090,89;1980,63
perf.national.agri;;2014;Septembre;01 Sep 2014 - 08:04;30 Sep 2014 - 19:12;118;620;5,25;51237;82,64;237799;383,55;1645,70;2718,06
perf.national.agri_nomade;nomade;2014;Août;01 Aug 2014 - 09:44;29 Aug 2014 - 17:44;38;131;3,45;905;6,91;7296;55,69;21,77;170,15
perf.national.agri_nomade;nomade;2014;Avril;01 Apr 2014 - 08:29;30 Apr 2014 - 17:49;37;156;4,22;15555;99,71;70092;449,31;591,98;3885,85
perf.national.agri_nomade;nomade;2014;Juillet;01 Jul 2014 - 07:29;31 Jul 2014 - 17:33;51;173;3,39;995;5,75;8491;49,08;22,73;134,53
perf.national.agri_nomade;nomade;2014;Juin;02 Jun 2014 - 09:54;30 Jun 2014 - 17:27;21;83;3,95;11243;135,46;37565;452,59;293,17;3616,95
perf.national.agri_nomade;nomade;2014;Mai;05 May 2014 - 10:39;30 May 2014 - 16:17;21;81;3,86;8802;108,67;41074;507,09;319,68;4041,43
perf.national.agri_nomade;nomade;2014;Mars;NA;31 Mar 2014 - 18:52;14;24;1,71;3076;128,17;11393;474,71;97,48;4159,12
perf.national.agri_nomade;nomade;2014;Novembre;01 Nov 2014 - 15:01;28 Nov 2014 - 16:51;63;237;3,76;1170;4,94;9133;38,54;31,09;134,31
perf.national.agri_nomade;nomade;2014;Octobre;01 Oct 2014 - 08:22;31 Oct 2014 - 17:40;92;450;4,89;2945;6,54;18814;41,81;58,95;134,15
perf.national.agri_nomade;nomade;2014;Septembre;01 Sep 2014 - 08:04;30 Sep 2014 - 18:45;97;479;4,94;3308;6,91;23510;49,08;77,44;165,56
perf.national.agri_nomade_admin;nomade_admin;2014;Août;01 Aug 2014 - 11:38;29 Aug 2014 - 16:52;11;22;2,00;570;25,91;2022;91,91;13,71;638,14
perf.national.agri_nomade_admin;nomade_admin;2014;Avril;01 Apr 2014 - 10:43;30 Apr 2014 - 15:44;23;53;2,30;1399;26,40;4248;80,15;42,18;815,02
perf.national.agri_nomade_admin;nomade_admin;2014;Juillet;01 Jul 2014 - 12:19;31 Jul 2014 - 16:53;12;25;2,08;511;20,44;1775;71,00;16,56;678,28
perf.national.agri_nomade_admin;nomade_admin;2014;Juin;02 Jun 2014 - 14:55;30 Jun 2014 - 16:02;11;17;1,55;413;24,29;1247;73,35;12,32;742,35
perf.national.agri_nomade_admin;nomade_admin;2014;Mai;05 May 2014 - 09:56;30 May 2014 - 14:58;15;34;2,27;548;16,12;2139;62,91;15,91;479,15
perf.national.agri_nomade_admin;nomade_admin;2014;Mars;NA;31 Mar 2014 - 17:50;3;3;1,00;11;3,67;141;47,00;0,32;109,00
perf.national.agri_nomade_admin;nomade_admin;2014;Novembre;04 Nov 2014 - 12:11;28 Nov 2014 - 15:50;12;24;2,00;1014;42,25;2258;94,08;28,81;1229,08
perf.national.agri_nomade_admin;nomade_admin;2014;Octobre;01 Oct 2014 - 11:25;31 Oct 2014 - 15:09;29;58;2,00;1198;20,66;4319;74,47;31,11;549,31
perf.national.agri_nomade_admin;nomade_admin;2014;Septembre;01 Sep 2014 - 16:46;30 Sep 2014 - 14:48;28;69;2,46;1219;17,67;4253;61,64;33,88;502,78
perf.national.agri_nomade_bi;nomade_bi;2014;Août;01 Aug 2014 - 09:44;29 Aug 2014 - 17:10;14;26;1,86;1794;69,00;9285;357,12;61,73;2431,04
perf.national.agri_nomade_bi;nomade_bi;2014;Juillet;01 Jul 2014 - 10:56;31 Jul 2014 - 15:59;19;38;2,00;1285;33,82;4371;115,03;48,44;1305,37
perf.national.agri_nomade_bi;nomade_bi;2014;Juin;02 Jun 2014 - 14:31;30 Jun 2014 - 17:54;31;120;3,87;7462;62,18;21275;177,29;282,51;2410,71
perf.national.agri_nomade_bi;nomade_bi;2014;Mai;21 May 2014 - 10:00;30 May 2014 - 12:13;7;22;3,14;2446;111,18;9505;432,05;76,43;3557,36
perf.national.agri_nomade_bi;nomade_bi;2014;Novembre;03 Nov 2014 - 09:50;26 Nov 2014 - 16:31;23;52;2,26;3179;61,13;13718;263,81;101,40;1996,81
perf.national.agri_nomade_bi;nomade_bi;2014;Octobre;01 Oct 2014 - 08:33;31 Oct 2014 - 17:09;42;147;3,50;10357;70,46;47399;322,44;314,58;2191,37
perf.national.agri_nomade_bi;nomade_bi;2014;Septembre;01 Sep 2014 - 10:23;30 Sep 2014 - 17:51;33;125;3,79;10105;80,84;46840;374,72;318,91;2612,54
perf.national.agri_nomade_dico;nomade_dico;2014;Août;01 Aug 2014 - 10:44;29 Aug 2014 - 16:53;19;38;2,00;563;14,82;2587;68,08;16,15;435,08
perf.national.agri_nomade_dico;nomade_dico;2014;Avril;01 Apr 2014 - 11:10;30 Apr 2014 - 15:36;29;49;1,69;425;8,67;3153;64,35;13,68;285,80
perf.national.agri_nomade_dico;nomade_dico;2014;Juillet;01 Jul 2014 - 12:16;31 Jul 2014 - 10:59;14;28;2,00;515;18,39;2294;81,93;15,81;578,07
perf.national.agri_nomade_dico;nomade_dico;2014;Juin;02 Jun 2014 - 14:56;30 Jun 2014 - 16:47;17;29;1,71;245;8,45;2023;69,76;7,82;276,07
perf.national.agri_nomade_dico;nomade_dico;2014;Mai;05 May 2014 - 09:59;30 May 2014 - 11:04;18;38;2,11;603;15,87;2473;65,08;16,99;457,84
perf.national.agri_nomade_dico;nomade_dico;2014;Mars;NA;31 Mar 2014 - 17:50;6;6;1,00;40;6,67;404;67,33;0,97;166,17
perf.national.agri_nomade_dico;nomade_dico;2014;Novembre;03 Nov 2014 - 10:07;28 Nov 2014 - 17:48;16;28;1,75;368;13,14;2402;85,79;10,51;384,50
perf.national.agri_nomade_dico;nomade_dico;2014;Octobre;01 Oct 2014 - 09:12;31 Oct 2014 - 14:12;34;107;3,15;1376;12,86;6303;58,91;39,97;382,50
perf.national.agri_nomade_dico;nomade_dico;2014;Septembre;01 Sep 2014 - 14:12;30 Sep 2014 - 17:05;52;149;2,87;3276;21,99;9887;66,36;99,98;687,10
perf.national.agri_nomade_dnci;nomade_dnci;2014;Août;01 Aug 2014 - 18:36;29 Aug 2014 - 11:30;14;44;3,14;633;14,39;4037;91,75;20,18;469,75
perf.national.agri_nomade_dnci;nomade_dnci;2014;Avril;01 Apr 2014 - 08:17;30 Apr 2014 - 15:43;38;114;3,00;2194;19,25;11780;103,33;75,60;679,06
perf.national.agri_nomade_dnci;nomade_dnci;2014;Juillet;01 Jul 2014 - 07:30;31 Jul 2014 - 11:43;31;98;3,16;1654;16,88;7391;75,42;48,85;510,47
perf.national.agri_nomade_dnci;nomade_dnci;2014;Juin;02 Jun 2014 - 14:34;30 Jun 2014 - 16:58;30;77;2,57;1085;14,09;6911;89,75;38,55;512,70
perf.national.agri_nomade_dnci;nomade_dnci;2014;Mai;02 May 2014 - 10:29;28 May 2014 - 09:41;20;41;2,05;425;10,37;2914;71,07;14,64;365,66
perf.national.agri_nomade_dnci;nomade_dnci;2014;Mars;NA;31 Mar 2014 - 18:27;9;17;1,89;461;27,12;2510;147,65;13,73;826,76
perf.national.agri_nomade_dnci;nomade_dnci;2014;Novembre;03 Nov 2014 - 09:22;28 Nov 2014 - 15:50;23;48;2,09;536;11,17;2997;62,44;18,19;388,08
perf.national.agri_nomade_dnci;nomade_dnci;2014;Octobre;01 Oct 2014 - 08:36;31 Oct 2014 - 16:20;45;113;2,51;1901;16,82;9299;82,29;57,02;516,75
perf.national.agri_nomade_dnci;nomade_dnci;2014;Septembre;01 Sep 2014 - 11:24;30 Sep 2014 - 18:06;55;164;2,98;1998;12,18;12635;77,04;71,95;449,24
perf.national.agri_nomade_restit;nomade_restit;2014;Août;01 Aug 2014 - 09:45;29 Aug 2014 - 19:03;22;70;3,18;2180;31,14;9606;137,23;64,95;950,10
perf.national.agri_nomade_restit;nomade_restit;2014;Avril;01 Apr 2014 - 15:33;30 Apr 2014 - 18:29;35;83;2,37;2371;28,57;11732;141,35;76,51;943,92
perf.national.agri_nomade_restit;nomade_restit;2014;Juillet;01 Jul 2014 - 11:20;31 Jul 2014 - 16:53;25;77;3,08;2608;33,87;10588;137,51;71,69;953,43
perf.national.agri_nomade_restit;nomade_restit;2014;Juin;02 Jun 2014 - 16:09;30 Jun 2014 - 16:49;25;73;2,92;2725;37,33;10346;141,73;78,17;1096,53
perf.national.agri_nomade_restit;nomade_restit;2014;Mai;02 May 2014 - 14:41;30 May 2014 - 14:57;32;89;2,78;3120;35,06;15661;175,97;83,47;960,39
perf.national.agri_nomade_restit;nomade_restit;2014;Mars;NA;31 Mar 2014 - 18:49;9;10;1,11;206;20,60;1193;119,30;6,68;683,60
perf.national.agri_nomade_restit;nomade_restit;2014;Novembre;03 Nov 2014 - 09:17;28 Nov 2014 - 16:32;30;85;2,83;2521;29,66;10188;119,86;66,67;803,19
perf.national.agri_nomade_restit;nomade_restit;2014;Octobre;01 Oct 2014 - 09:11;31 Oct 2014 - 17:48;57;195;3,42;6212;31,86;24042;123,29;160,90;844,95
perf.national.agri_nomade_restit;nomade_restit;2014;Septembre;01 Sep 2014 - 10:41;30 Sep 2014 - 19:12;66;232;3,52;5905;25,45;26372;113,67;189,11;834,71
perf.national.agri_nomade_vc;nomade_vc;2014;Août;04 Aug 2014 - 15:26;29 Aug 2014 - 09:14;13;33;2,54;367;11,12;1792;54,30;8,10;251,24
perf.national.agri_nomade_vc;nomade_vc;2014;Avril;01 Apr 2014 - 08:33;30 Apr 2014 - 18:26;29;62;2,14;555;8,95;4487;72,37;15,20;251,00
perf.national.agri_nomade_vc;nomade_vc;2014;Juillet;01 Jul 2014 - 11:19;31 Jul 2014 - 11:47;17;32;1,88;215;6,72;2133;66,66;5,88;188,12
perf.national.agri_nomade_vc;nomade_vc;2014;Juin;02 Jun 2014 - 15:00;30 Jun 2014 - 15:28;16;36;2,25;365;10,14;1982;55,06;8,39;238,53
perf.national.agri_nomade_vc;nomade_vc;2014;Mai;02 May 2014 - 10:29;30 May 2014 - 15:27;19;40;2,11;596;14,90;2426;60,65;13,67;350,05
perf.national.agri_nomade_vc;nomade_vc;2014;Mars;NA;31 Mar 2014 - 17:32;5;10;2,00;146;14,60;845;84,50;2,68;274,60
perf.national.agri_nomade_vc;nomade_vc;2014;Novembre;03 Nov 2014 - 08:10;28 Nov 2014 - 18:01;44;115;2,61;3855;33,52;10218;88,85;87,94;783,07
perf.national.agri_nomade_vc;nomade_vc;2014;Octobre;01 Oct 2014 - 08:22;31 Oct 2014 - 15:31;59;175;2,97;4110;23,49;12501;71,43;95,00;555,86
perf.national.agri_nomade_vc;nomade_vc;2014;Septembre;01 Sep 2014 - 10:33;30 Sep 2014 - 18:04;59;198;3,36;4266;21,55;13626;68,82;92,64;479,09
perf.national.agri_valse_bi;valse_bi;2014;Août;01 Aug 2014 - 11:32;31 Aug 2014 - 23:49;16;32;2,00;3113;97,28;15063;470,72;117,33;3754,56
perf.national.agri_valse_bi;valse_bi;2014;Avril;01 Apr 2014 - 08:29;30 Apr 2014 - 17:49;37;156;4,22;15555;99,71;70092;449,31;591,98;3885,85
perf.national.agri_valse_bi;valse_bi;2014;Juillet;01 Jul 2014 - 14:02;31 Jul 2014 - 14:55;33;83;2,52;7989;96,25;28068;338,17;226,19;2790,59
perf.national.agri_valse_bi;valse_bi;2014;Juin;02 Jun 2014 - 09:54;30 Jun 2014 - 17:27;21;83;3,95;11243;135,46;37565;452,59;293,17;3616,95
perf.national.agri_valse_bi;valse_bi;2014;Mai;05 May 2014 - 10:39;30 May 2014 - 16:17;21;81;3,86;8802;108,67;41074;507,09;319,68;4041,43
perf.national.agri_valse_bi;valse_bi;2014;Mars;NA;31 Mar 2014 - 18:52;14;24;1,71;3076;128,17;11393;474,71;97,48;4159,12
perf.national.agri_valse_bi;valse_bi;2014;Novembre;02 Nov 2014 - 22:56;28 Nov 2014 - 18:09;19;45;2,37;2791;62,02;10090;224,22;88,98;2024,87
perf.national.agri_valse_bi;valse_bi;2014;Octobre;01 Oct 2014 - 09:12;31 Oct 2014 - 15:22;31;117;3,77;10365;88,59;41758;356,91;326,91;2861,17
perf.national.agri_valse_bi;valse_bi;2014;Septembre;01 Sep 2014 - 11:47;30 Sep 2014 - 17:47;39;141;3,62;20288;143,89;95695;678,69;737,33;5354,82
portail.agricoll.agriculture.gouv.fr;;2014;Août;01 Aug 2014 - 00:00;31 Aug 2014 - 23:59;5822;16410;2,82;74056;4,51;270758;16,50;1337,40;83,45
portail.agricoll.agriculture.gouv.fr;;2014;Avril;01 Apr 2014 - 00:00;30 Apr 2014 - 23:52;6347;21913;3,45;95099;4,34;320149;14,61;1473,58;68,86
portail.agricoll.agriculture.gouv.fr;;2014;Février;01 Feb 2014 - 00:00;28 Feb 2014 - 23:50;6080;22094;3,63;94065;4,26;326671;14,79;1537,36;71,25
portail.agricoll.agriculture.gouv.fr;;2014;Janvier;01 Jan 2014 - 00:02;31 Jan 2014 - 23:59;6198;23117;3,73;106099;4,59;338205;14,63;1479,48;65,54
portail.agricoll.agriculture.gouv.fr;;2014;Juillet;01 Jul 2014 - 00:00;31 Jul 2014 - 23:59;6195;17800;2,87;93759;5,27;295938;16,63;1400,19;80,55
portail.agricoll.agriculture.gouv.fr;;2014;Juin;01 Jun 2014 - 00:03;29 Jun 2014 - 23:58;6426;21267;3,31;97025;4,56;334681;15,74;1618,54;77,93
portail.agricoll.agriculture.gouv.fr;;2014;Mai;01 May 2014 - 00:06;31 May 2014 - 23:33;6048;19794;3,27;90258;4,56;298785;15,09;1315,37;68,05
portail.agricoll.agriculture.gouv.fr;;2014;Mars;01 Mar 2014 - 00:09;31 Mar 2014 - 23:59;6860;24641;3,59;110972;4,50;374476;15,20;1664,86;69,19
portail.agricoll.agriculture.gouv.fr;;2014;Novembre;01 Nov 2014 - 00:00;30 Nov 2014 - 23:47;7141;23481;3,29;116023;4,94;393102;16,74;2109,97;92,02
portail.agricoll.agriculture.gouv.fr;;2014;Octobre;01 Oct 2014 - 00:00;31 Oct 2014 - 23:59;7502;25864;3,45;121201;4,69;407790;15,77;2221,17;87,94
portail.agricoll.agriculture.gouv.fr;;2014;Septembre;01 Sep 2014 - 00:00;30 Sep 2014 - 23:59;6950;25587;3,68;120918;4,73;391184;15,29;2106,81;84,32
portail.mercure.nomade.agri;;2014;Août;01 Aug 2014 - 00:02;31 Aug 2014 - 23:45;108;5003;46,32;27734;5,54;95523;19,09;685,51;140,31
portail.mercure.nomade.agri;;2014;Avril;01 Apr 2014 - 00:11;30 Apr 2014 - 23:59;151;8284;54,86;42490;5,13;129258;15,60;1100,93;136,09
portail.mercure.nomade.agri;;2014;Février;01 Feb 2014 - 00:14;28 Feb 2014 - 23:45;148;8782;59,34;46655;5,31;144507;16,45;1100,79;128,35
portail.mercure.nomade.agri;;2014;Janvier;01 Jan 2014 - 00:12;31 Jan 2014 - 23:58;172;9950;57,85;54567;5,48;178674;17,96;1289,77;132,74
portail.mercure.nomade.agri;;2014;Juillet;01 Jul 2014 - 00:00;31 Jul 2014 - 23:52;153;6638;43,39;33984;5,12;111380;16,78;832,29;128,39
portail.mercure.nomade.agri;;2014;Juin;01 Jun 2014 - 00:28;29 Jun 2014 - 23:56;168;8505;50,62;46257;5,44;146426;17,22;1131,62;136,25
portail.mercure.nomade.agri;;2014;Mai;01 May 2014 - 00:03;31 May 2014 - 23:12;137;7524;54,92;38603;5,13;122320;16,26;1000,66;136,19
portail.mercure.nomade.agri;;2014;Mars;01 Mar 2014 - 00:09;31 Mar 2014 - 23:53;156;8803;56,43;47353;5,38;145115;16,48;1238,48;144,07
portail.mercure.nomade.agri;;2014;Novembre;01 Nov 2014 - 00:19;30 Nov 2014 - 23:40;141;8213;58,25;42288;5,15;124221;15,12;1062,35;132,45
portail.mercure.nomade.agri;;2014;Octobre;01 Oct 2014 - 00:00;31 Oct 2014 - 23:17;134;8595;64,14;40982;4,77;114374;13,31;1133,35;135,03
portail.mercure.nomade.agri;;2014;Septembre;01 Sep 2014 - 00:00;30 Sep 2014 - 23:54;168;8469;50,41;41863;4,94;123480;14,58;1181,42;142,85
propluvia.developpement-durable.gouv.fr;;2014;Août;01 Aug 2014 - 00:04;31 Aug 2014 - 23:48;1512;4187;2,77;23595;5,64;209699;50,08;7757,11;1897,13
propluvia.developpement-durable.gouv.fr;;2014;Avril;01 Apr 2014 - 00:15;30 Apr 2014 - 23:57;1032;3122;3,03;15781;5,05;106287;34,04;2912,52;955,29
propluvia.developpement-durable.gouv.fr;;2014;Février;01 Feb 2014 - 00:10;28 Feb 2014 - 23:18;654;2328;3,56;10688;4,59;62774;26,96;1747,51;768,66
propluvia.developpement-durable.gouv.fr;;2014;Janvier;01 Jan 2014 - 00:12;31 Jan 2014 - 23:47;693;2657;3,83;11248;4,23;67887;25,55;1921,10;740,39
propluvia.developpement-durable.gouv.fr;;2014;Juillet;01 Jul 2014 - 00:00;31 Jul 2014 - 23:49;2311;5400;2,34;39488;7,31;346726;64,21;12987,33;2462,78
propluvia.developpement-durable.gouv.fr;;2014;Juin;01 Jun 2014 - 00:01;29 Jun 2014 - 23:42;3072;6113;1,99;43567;7,13;336270;55,01;8896,99;1490,35
propluvia.developpement-durable.gouv.fr;;2014;Mai;01 May 2014 - 00:05;31 May 2014 - 23:58;1239;3508;2,83;18340;5,23;128185;36,54;3529,61;1030,31
propluvia.developpement-durable.gouv.fr;;2014;Mars;01 Mar 2014 - 00:02;31 Mar 2014 - 23:20;673;2751;4,09;9794;3,56;60906;22,14;1771,93;659,56
propluvia.developpement-durable.gouv.fr;;2014;Novembre;01 Nov 2014 - 00:03;30 Nov 2014 - 23:48;818;2900;3,55;20051;6,91;110262;38,02;4103,69;1449,03
propluvia.developpement-durable.gouv.fr;;2014;Octobre;01 Oct 2014 - 00:04;31 Oct 2014 - 23:51;1007;3237;3,21;20425;6,31;130835;40,42;4913,16;1554,24
propluvia.developpement-durable.gouv.fr;;2014;Septembre;01 Sep 2014 - 00:06;30 Sep 2014 - 23:59;1208;3666;3,03;18528;5,05;154010;42,01;5846,55;1633,08
proxyvip.national.agri;;2014;Août;01 Aug 2014 - 01:57;31 Aug 2014 - 22:46;364;3822;10,50;4411;1,15;24356;6,37;300,13;80,41
proxyvip.national.agri;;2014;Avril;01 Apr 2014 - 02:01;30 Apr 2014 - 23:28;500;6075;12,15;7374;1,21;37266;6,13;439,15;74,02
proxyvip.national.agri;;2014;Juillet;01 Jul 2014 - 00:05;31 Jul 2014 - 21:55;419;4700;11,22;5444;1,16;29415;6,26;339,22;73,91
proxyvip.national.agri;;2014;Juin;01 Jun 2014 - 16:20;29 Jun 2014 - 22:32;481;5527;11,49;6990;1,26;33940;6,14;392,24;72,67
proxyvip.national.agri;;2014;Mai;01 May 2014 - 09:00;31 May 2014 - 16:33;435;5275;12,13;6377;1,21;30866;5,85;351,87;68,31
proxyvip.national.agri;;2014;Mars;21 Mar 2014 - 18:12;31 Mar 2014 - 23:28;296;1859;6,28;2110;1,14;11289;6,07;130,89;72,10
proxyvip.national.agri;;2014;Novembre;01 Nov 2014 - 02:34;30 Nov 2014 - 21:17;489;5467;11,18;6482;1,19;33591;6,14;415,46;77,82
proxyvip.national.agri;;2014;Octobre;01 Oct 2014 - 01:04;31 Oct 2014 - 23:25;559;6894;12,33;8063;1,17;43354;6,29;553,05;82,15
proxyvip.national.agri;;2014;Septembre;01 Sep 2014 - 07:00;30 Sep 2014 - 23:35;505;6893;13,65;8188;1,19;43056;6,25;543,18;80,69
pssi.national.agri;;2014;Août;01 Aug 2014 - 15:19;29 Aug 2014 - 14:55;18;23;1,28;188;8,17;618;26,87;17,07;759,91
pssi.national.agri;;2014;Avril;01 Apr 2014 - 11:44;30 Apr 2014 - 14:48;28;33;1,18;148;4,48;808;24,48;27,26;846,03
pssi.national.agri;;2014;Février;03 Feb 2014 - 09:58;27 Feb 2014 - 08:37;33;46;1,39;266;5,78;1232;26,78;51,04;1136,13
pssi.national.agri;;2014;Janvier;02 Jan 2014 - 15:46;31 Jan 2014 - 20:38;37;52;1,41;380;7,31;1323;25,44;20,72;407,94
pssi.national.agri;;2014;Juillet;02 Jul 2014 - 09:55;31 Jul 2014 - 13:38;12;17;1,42;98;5,76;512;30,12;8,16;491,41
pssi.national.agri;;2014;Juin;02 Jun 2014 - 14:22;26 Jun 2014 - 15:27;15;20;1,33;74;3,70;518;25,90;15,16;776,00
pssi.national.agri;;2014;Mai;02 May 2014 - 08:48;30 May 2014 - 13:00;19;25;1,32;162;6,48;631;25,24;14,51;594,40
pssi.national.agri;;2014;Mars;03 Mar 2014 - 09:54;31 Mar 2014 - 14:16;32;49;1,53;376;7,67;1358;27,71;83,59;1746,86
pssi.national.agri;;2014;Novembre;03 Nov 2014 - 15:31;28 Nov 2014 - 14:51;21;24;1,14;176;7,33;719;29,96;22,53;961,21
pssi.national.agri;;2014;Octobre;01 Oct 2014 - 13:30;31 Oct 2014 - 14:10;20;22;1,10;190;8,64;648;29,45;30,79;1433,14
pssi.national.agri;;2014;Septembre;01 Sep 2014 - 08:16;30 Sep 2014 - 15:55;28;39;1,39;297;7,62;968;24,82;56,04;1471,33
recette.service.national.agri;;2014;Août;NA;NA;0;0;0,00;0;0,00;12;0,00;0,02;0,00
recette.service.national.agri;;2014;Avril;NA;08 Apr 2014 - 08:50;2;2;1,00;3;1,50;130;65,00;0,58;295,50
recette.service.national.agri;;2014;Février;NA;28 Feb 2014 - 17:32;169;360;2,13;4433;12,31;14708;40,86;334,75;952,17
recette.service.national.agri;;2014;Janvier;NA;31 Jan 2014 - 17:22;264;494;1,87;6548;13,26;20510;41,52;532,04;1102,84
recette.service.national.agri;;2014;Juillet;NA;NA;0;0;0,00;0;0,00;12;0,00;0,02;0,00
recette.service.national.agri;;2014;Juin;NA;NA;0;0;0,00;0;0,00;13;0,00;0,02;0,00
recette.service.national.agri;;2014;Mai;NA;NA;0;0;0,00;0;0,00;35;0,00;0,06;0,00
recette.service.national.agri;;2014;Mars;NA;28 Mar 2014 - 10:44;166;291;1,75;3057;10,51;12793;43,96;224,19;788,88
recette.service.national.agri;;2014;Novembre;NA;NA;0;0;0,00;0;0,00;12;0,00;0,02;0,00
recette.service.national.agri;;2014;Octobre;NA;NA;0;0;0,00;0;0,00;16;0,00;0,02;0,00
recette.service.national.agri;;2014;Septembre;NA;NA;0;0;0,00;0;0,00;6;0,00;0,01;0,00
recette.service.national.agri_gaogosrecetteMOA;gaogosrecetteMOA;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
recherche.national.agri;;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
recherche.national.agri;;2014;Avril;02 Apr 2014 - 09:35;16 Apr 2014 - 15:48;2;4;2,00;14;3,50;29;7,25;0,27;70,00
recherche.national.agri;;2014;Février;13 Feb 2014 - 17:36;13 Feb 2014 - 17:36;1;1;1,00;3;3,00;6;6,00;0,04;43,00
recherche.national.agri;;2014;Janvier;02 Jan 2014 - 16:27;02 Jan 2014 - 16:27;1;1;1,00;1;1,00;1;1,00;0,01;10,00
recherche.national.agri;;2014;Juillet;NA;15 Jul 2014 - 11:09;1;1;1,00;3;3,00;5;5,00;0,07;68,00
recherche.national.agri;;2014;Mai;15 May 2014 - 13:37;23 May 2014 - 16:09;2;2;1,00;6;3,00;11;5,50;0,17;86,00
recherche.national.agri;;2014;Mars;10 Mar 2014 - 14:16;21 Mar 2014 - 16:01;3;3;1,00;15;5,00;26;8,67;0,30;101,33
recherche.national.agri;;2014;Novembre;26 Nov 2014 - 16:09;26 Nov 2014 - 16:09;1;1;1,00;5;5,00;10;10,00;0,09;92,00
recherche.national.agri;;2014;Octobre;07 Oct 2014 - 17:25;07 Oct 2014 - 17:25;1;1;1,00;2;2,00;4;4,00;0,03;31,00
recherche.national.agri;;2014;Septembre;08 Sep 2014 - 16:38;29 Sep 2014 - 11:41;2;2;1,00;5;2,50;8;4,00;0,06;31,50
scm.forge.national.agri;;2014;Août;01 Aug 2014 - 03:01;31 Aug 2014 - 22:56;122;1016;8,33;947793;932,87;1184798;1166,14;10353,87;10435,40
scm.forge.national.agri;;2014;Avril;01 Apr 2014 - 03:00;30 Apr 2014 - 22:06;171;1602;9,37;2129301;1329,15;2634304;1644,38;27919,87;17846,41
scm.forge.national.agri;;2014;Février;01 Feb 2014 - 03:05;28 Feb 2014 - 22:55;166;1567;9,44;1285680;820,47;1740439;1110,68;12937,88;8454,62
scm.forge.national.agri;;2014;Janvier;01 Jan 2014 - 03:00;31 Jan 2014 - 22:58;162;1556;9,60;1393642;895,66;1822785;1171,46;11677,15;7684,70
scm.forge.national.agri;;2014;Juillet;01 Jul 2014 - 03:01;31 Jul 2014 - 22:07;138;1215;8,80;1298501;1068,73;1634547;1345,31;11033,90;9299,35
scm.forge.national.agri;;2014;Juin;01 Jun 2014 - 03:05;29 Jun 2014 - 22:05;142;1388;9,77;1728340;1245,20;2184463;1573,82;17324,35;12781,08
scm.forge.national.agri;;2014;Mai;01 May 2014 - 03:00;31 May 2014 - 22:05;176;1367;7,77;1277513;934,54;1580886;1156,46;10243,06;7672,93
scm.forge.national.agri;;2014;Mars;01 Mar 2014 - 03:05;31 Mar 2014 - 22:50;163;1614;9,90;1805569;1118,69;2273394;1408,55;14667,89;9306,02
scm.forge.national.agri;;2014;Novembre;01 Nov 2014 - 03:05;30 Nov 2014 - 22:56;172;1546;8,99;1237307;800,33;1553788;1005,04;11547,16;7648,32
scm.forge.national.agri;;2014;Octobre;01 Oct 2014 - 03:00;31 Oct 2014 - 22:48;180;1896;10,53;1869136;985,83;2345194;1236,92;19981,88;10791,90
scm.forge.national.agri;;2014;Septembre;01 Sep 2014 - 03:00;30 Sep 2014 - 22:57;168;1549;9,22;1458682;941,69;1817401;1173,27;13606,72;8995,02
service.agriculture;;2014;Août;01 Aug 2014 - 08:33;29 Aug 2014 - 11:04;1;30;30,00;88;2,93;159;5,30;0,28;9,47
service.agriculture;;2014;Avril;01 Apr 2014 - 06:01;30 Apr 2014 - 23:31;25;538;21,52;43084;80,08;43136;80,18;188,70;359,17
service.agriculture;;2014;Février;01 Feb 2014 - 06:01;28 Feb 2014 - 23:31;30;644;21,47;437737;679,72;437822;679,85;1644,77;2615,28
service.agriculture;;2014;Janvier;01 Jan 2014 - 06:01;31 Jan 2014 - 23:56;27;707;26,19;238386;337,18;238557;337,42;896,32;1298,21
service.agriculture;;2014;Juillet;01 Jul 2014 - 09:35;31 Jul 2014 - 17:45;2;23;11,50;65;2,83;226;9,83;12,32;548,74
service.agriculture;;2014;Juin;01 Jun 2014 - 06:01;26 Jun 2014 - 09:14;6;142;23,67;5933;41,78;6051;42,61;18,38;132,54
service.agriculture;;2014;Mai;01 May 2014 - 06:02;31 May 2014 - 23:31;5;243;48,60;11941;49,14;12112;49,84;48,56;204,62
service.agriculture;;2014;Mars;01 Mar 2014 - 06:01;31 Mar 2014 - 23:37;33;792;24,00;276624;349,27;276779;349,47;1100,99;1423,50
service.agriculture;;2014;Novembre;NA;28 Nov 2014 - 15:02;3;30;10,00;103;3,43;330;11,00;37,97;1296,13
service.agriculture;;2014;Octobre;01 Oct 2014 - 09:47;24 Oct 2014 - 11:32;2;18;9,00;55;3,06;108;6,00;0,29;16,50
