Code du département,Libellé du département,Code de la circonscription,Libellé de la circonscription,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp
33,Gironde,5,5ème circonscription,240,Lesparre-Médoc,1,947,482,"50,9",465,"49,1",11,"1,16","2,37",1,"0,11","0,22",453,"47,84","97,42",12,M,COSTE,Rémy,EXG,2,"0,21","0,44",13,M,LE BOT,Stéphane,COM,10,"1,06","2,21",8,F,CALVO,Martine,FI,32,"3,38","7,06",7,F,GOT,Pascale,SOC,51,"5,39","11,26",9,M,SAUBUSSE,Stéphane,ECO,6,"0,63","1,32",2,M,BRARD,Julien,DIV,4,"0,42","0,88",5,F,NGUYEN,Thi Be,DIV,5,"0,53","1,1",11,M,SIMIAN,Benoit,REM,147,"15,52","32,45",1,F,LEGRAND,Florence,LR,77,"8,13",17,4,M,CAPELLI,Christophe,DVD,7,"0,74","1,55",6,F,COLEMYN,Sonia,DLF,23,"2,43","5,08",10,M,DE FOURNAS,Grégoire,FN,88,"9,29","19,43",3,M,TAVEAU,François-Régis,EXD,1,"0,11","0,22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,5,5ème circonscription,240,Lesparre-Médoc,2,916,530,"57,86",386,"42,14",3,"0,33","0,78",0,0,0,383,"41,81","99,22",12,M,COSTE,Rémy,EXG,8,"0,87","2,09",13,M,LE BOT,Stéphane,COM,6,"0,66","1,57",8,F,CALVO,Martine,FI,39,"4,26","10,18",7,F,GOT,Pascale,SOC,77,"8,41","20,1",9,M,SAUBUSSE,Stéphane,ECO,9,"0,98","2,35",2,M,BRARD,Julien,DIV,6,"0,66","1,57",5,F,NGUYEN,Thi Be,DIV,1,"0,11","0,26",11,M,SIMIAN,Benoit,REM,102,"11,14","26,63",1,F,LEGRAND,Florence,LR,31,"3,38","8,09",4,M,CAPELLI,Christophe,DVD,10,"1,09","2,61",6,F,COLEMYN,Sonia,DLF,12,"1,31","3,13",10,M,DE FOURNAS,Grégoire,FN,80,"8,73","20,89",3,M,TAVEAU,François-Régis,EXD,2,"0,22","0,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,5,5ème circonscription,240,Lesparre-Médoc,3,1054,599,"56,83",455,"43,17",7,"0,66","1,54",3,"0,28","0,66",445,"42,22","97,8",12,M,COSTE,Rémy,EXG,4,"0,38","0,9",13,M,LE BOT,Stéphane,COM,13,"1,23","2,92",8,F,CALVO,Martine,FI,46,"4,36","10,34",7,F,GOT,Pascale,SOC,78,"7,4","17,53",9,M,SAUBUSSE,Stéphane,ECO,7,"0,66","1,57",2,M,BRARD,Julien,DIV,5,"0,47","1,12",5,F,NGUYEN,Thi Be,DIV,3,"0,28","0,67",11,M,SIMIAN,Benoit,REM,106,"10,06","23,82",1,F,LEGRAND,Florence,LR,30,"2,85","6,74",4,M,CAPELLI,Christophe,DVD,15,"1,42","3,37",6,F,COLEMYN,Sonia,DLF,13,"1,23","2,92",10,M,DE FOURNAS,Grégoire,FN,121,"11,48","27,19",3,M,TAVEAU,François-Régis,EXD,4,"0,38","0,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,5,5ème circonscription,240,Lesparre-Médoc,4,1022,556,"54,4",466,"45,6",6,"0,59","1,29",0,0,0,460,"45,01","98,71",12,M,COSTE,Rémy,EXG,3,"0,29","0,65",13,M,LE BOT,Stéphane,COM,10,"0,98","2,17",8,F,CALVO,Martine,FI,31,"3,03","6,74",7,F,GOT,Pascale,SOC,91,"8,9","19,78",9,M,SAUBUSSE,Stéphane,ECO,12,"1,17","2,61",2,M,BRARD,Julien,DIV,0,0,0,5,F,NGUYEN,Thi Be,DIV,2,"0,2","0,43",11,M,SIMIAN,Benoit,REM,115,"11,25",25,1,F,LEGRAND,Florence,LR,37,"3,62","8,04",4,M,CAPELLI,Christophe,DVD,20,"1,96","4,35",6,F,COLEMYN,Sonia,DLF,18,"1,76","3,91",10,M,DE FOURNAS,Grégoire,FN,119,"11,64","25,87",3,M,TAVEAU,François-Régis,EXD,2,"0,2","0,43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,12,12ème circonscription,241,Lestiac-sur-Garonne,1,357,138,"38,66",219,"61,34",0,0,0,1,"0,28","0,46",218,"61,06","99,54",3,M,LAVIN,Richard,EXG,1,"0,28","0,46",8,M,MIQUEU,Christophe,FI,44,"12,32","20,18",9,F,VEYSSY,Catherine,SOC,25,7,"11,47",5,F,LARGETEAU,Catherine,DVG,4,"1,12","1,83",4,F,FABRE-NADLER,Anne-Laure,ECO,14,"3,92","6,42",10,M,LAMOTHE,Benoit,DIV,3,"0,84","1,38",6,F,DUBOS,Christelle,REM,80,"22,41","36,7",11,M,D'AMÉCOURT,Yves,LR,18,"5,04","8,26",2,M,MORIN,Jean-Claude,DVD,0,0,0,7,M,FEBBRARI,Alexis,DLF,6,"1,68","2,75",1,M,DUVAL-CAMPANA,Patrick,FN,23,"6,44","10,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,242,Les Lèves-et-Thoumeyragues,1,408,178,"43,63",230,"56,37",1,"0,25","0,43",0,0,0,229,"56,13","99,57",4,F,GÉNIN,Gaëlle,EXG,2,"0,49","0,87",10,F,BAJOU,Eloïse,FI,32,"7,84","13,97",9,M,GARANTO,Antoine,SOC,9,"2,21","3,93",3,F,SÉJOURNET,Agnès,ECO,8,"1,96","3,49",2,F,MOULARD,Jacqueline,DIV,0,0,0,8,F,LAMOTHE,Nolwenn,DIV,1,"0,25","0,44",7,M,BOUDIÉ,Florent,REM,84,"20,59","36,68",1,M,POUVREAU,Charles,UDI,1,"0,25","0,44",5,M,GARRAUD,Jean-Paul,LR,40,"9,8","17,47",6,M,DELAMORTE,Julien,DLF,3,"0,74","1,31",11,F,CHADOURNE,Sandrine,FN,49,"12,01","21,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,1,806,438,"54,34",368,"45,66",6,"0,74","1,63",0,0,0,362,"44,91","98,37",4,F,GÉNIN,Gaëlle,EXG,3,"0,37","0,83",10,F,BAJOU,Eloïse,FI,48,"5,96","13,26",9,M,GARANTO,Antoine,SOC,17,"2,11","4,7",3,F,SÉJOURNET,Agnès,ECO,27,"3,35","7,46",2,F,MOULARD,Jacqueline,DIV,2,"0,25","0,55",8,F,LAMOTHE,Nolwenn,DIV,6,"0,74","1,66",7,M,BOUDIÉ,Florent,REM,136,"16,87","37,57",1,M,POUVREAU,Charles,UDI,33,"4,09","9,12",5,M,GARRAUD,Jean-Paul,LR,49,"6,08","13,54",6,M,DELAMORTE,Julien,DLF,4,"0,5","1,1",11,F,CHADOURNE,Sandrine,FN,37,"4,59","10,22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,2,731,383,"52,39",348,"47,61",9,"1,23","2,59",2,"0,27","0,57",337,"46,1","96,84",4,F,GÉNIN,Gaëlle,EXG,3,"0,41","0,89",10,F,BAJOU,Eloïse,FI,66,"9,03","19,58",9,M,GARANTO,Antoine,SOC,9,"1,23","2,67",3,F,SÉJOURNET,Agnès,ECO,18,"2,46","5,34",2,F,MOULARD,Jacqueline,DIV,2,"0,27","0,59",8,F,LAMOTHE,Nolwenn,DIV,4,"0,55","1,19",7,M,BOUDIÉ,Florent,REM,108,"14,77","32,05",1,M,POUVREAU,Charles,UDI,19,"2,6","5,64",5,M,GARRAUD,Jean-Paul,LR,63,"8,62","18,69",6,M,DELAMORTE,Julien,DLF,4,"0,55","1,19",11,F,CHADOURNE,Sandrine,FN,41,"5,61","12,17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,3,810,405,50,405,50,5,"0,62","1,23",3,"0,37","0,74",397,"49,01","98,02",4,F,GÉNIN,Gaëlle,EXG,2,"0,25","0,5",10,F,BAJOU,Eloïse,FI,62,"7,65","15,62",9,M,GARANTO,Antoine,SOC,24,"2,96","6,05",3,F,SÉJOURNET,Agnès,ECO,16,"1,98","4,03",2,F,MOULARD,Jacqueline,DIV,3,"0,37","0,76",8,F,LAMOTHE,Nolwenn,DIV,1,"0,12","0,25",7,M,BOUDIÉ,Florent,REM,143,"17,65","36,02",1,M,POUVREAU,Charles,UDI,30,"3,7","7,56",5,M,GARRAUD,Jean-Paul,LR,75,"9,26","18,89",6,M,DELAMORTE,Julien,DLF,6,"0,74","1,51",11,F,CHADOURNE,Sandrine,FN,35,"4,32","8,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,4,827,408,"49,33",419,"50,67",4,"0,48","0,95",2,"0,24","0,48",413,"49,94","98,57",4,F,GÉNIN,Gaëlle,EXG,2,"0,24","0,48",10,F,BAJOU,Eloïse,FI,71,"8,59","17,19",9,M,GARANTO,Antoine,SOC,24,"2,9","5,81",3,F,SÉJOURNET,Agnès,ECO,18,"2,18","4,36",2,F,MOULARD,Jacqueline,DIV,1,"0,12","0,24",8,F,LAMOTHE,Nolwenn,DIV,4,"0,48","0,97",7,M,BOUDIÉ,Florent,REM,159,"19,23","38,5",1,M,POUVREAU,Charles,UDI,25,"3,02","6,05",5,M,GARRAUD,Jean-Paul,LR,56,"6,77","13,56",6,M,DELAMORTE,Julien,DLF,4,"0,48","0,97",11,F,CHADOURNE,Sandrine,FN,49,"5,93","11,86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,5,910,383,"42,09",527,"57,91",5,"0,55","0,95",2,"0,22","0,38",520,"57,14","98,67",4,F,GÉNIN,Gaëlle,EXG,1,"0,11","0,19",10,F,BAJOU,Eloïse,FI,51,"5,6","9,81",9,M,GARANTO,Antoine,SOC,28,"3,08","5,38",3,F,SÉJOURNET,Agnès,ECO,27,"2,97","5,19",2,F,MOULARD,Jacqueline,DIV,1,"0,11","0,19",8,F,LAMOTHE,Nolwenn,DIV,4,"0,44","0,77",7,M,BOUDIÉ,Florent,REM,209,"22,97","40,19",1,M,POUVREAU,Charles,UDI,54,"5,93","10,38",5,M,GARRAUD,Jean-Paul,LR,95,"10,44","18,27",6,M,DELAMORTE,Julien,DLF,6,"0,66","1,15",11,F,CHADOURNE,Sandrine,FN,44,"4,84","8,46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,6,830,418,"50,36",412,"49,64",3,"0,36","0,73",3,"0,36","0,73",406,"48,92","98,54",4,F,GÉNIN,Gaëlle,EXG,1,"0,12","0,25",10,F,BAJOU,Eloïse,FI,60,"7,23","14,78",9,M,GARANTO,Antoine,SOC,31,"3,73","7,64",3,F,SÉJOURNET,Agnès,ECO,28,"3,37","6,9",2,F,MOULARD,Jacqueline,DIV,5,"0,6","1,23",8,F,LAMOTHE,Nolwenn,DIV,1,"0,12","0,25",7,M,BOUDIÉ,Florent,REM,154,"18,55","37,93",1,M,POUVREAU,Charles,UDI,27,"3,25","6,65",5,M,GARRAUD,Jean-Paul,LR,63,"7,59","15,52",6,M,DELAMORTE,Julien,DLF,0,0,0,11,F,CHADOURNE,Sandrine,FN,36,"4,34","8,87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,7,836,427,"51,08",409,"48,92",4,"0,48","0,98",2,"0,24","0,49",403,"48,21","98,53",4,F,GÉNIN,Gaëlle,EXG,2,"0,24","0,5",10,F,BAJOU,Eloïse,FI,44,"5,26","10,92",9,M,GARANTO,Antoine,SOC,36,"4,31","8,93",3,F,SÉJOURNET,Agnès,ECO,25,"2,99","6,2",2,F,MOULARD,Jacqueline,DIV,2,"0,24","0,5",8,F,LAMOTHE,Nolwenn,DIV,1,"0,12","0,25",7,M,BOUDIÉ,Florent,REM,171,"20,45","42,43",1,M,POUVREAU,Charles,UDI,17,"2,03","4,22",5,M,GARRAUD,Jean-Paul,LR,47,"5,62","11,66",6,M,DELAMORTE,Julien,DLF,2,"0,24","0,5",11,F,CHADOURNE,Sandrine,FN,56,"6,7","13,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,8,953,540,"56,66",413,"43,34",3,"0,31","0,73",0,0,0,410,"43,02","99,27",4,F,GÉNIN,Gaëlle,EXG,4,"0,42","0,98",10,F,BAJOU,Eloïse,FI,67,"7,03","16,34",9,M,GARANTO,Antoine,SOC,24,"2,52","5,85",3,F,SÉJOURNET,Agnès,ECO,19,"1,99","4,63",2,F,MOULARD,Jacqueline,DIV,2,"0,21","0,49",8,F,LAMOTHE,Nolwenn,DIV,3,"0,31","0,73",7,M,BOUDIÉ,Florent,REM,154,"16,16","37,56",1,M,POUVREAU,Charles,UDI,22,"2,31","5,37",5,M,GARRAUD,Jean-Paul,LR,46,"4,83","11,22",6,M,DELAMORTE,Julien,DLF,5,"0,52","1,22",11,F,CHADOURNE,Sandrine,FN,64,"6,72","15,61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,9,843,403,"47,81",440,"52,19",7,"0,83","1,59",2,"0,24","0,45",431,"51,13","97,95",4,F,GÉNIN,Gaëlle,EXG,8,"0,95","1,86",10,F,BAJOU,Eloïse,FI,63,"7,47","14,62",9,M,GARANTO,Antoine,SOC,19,"2,25","4,41",3,F,SÉJOURNET,Agnès,ECO,14,"1,66","3,25",2,F,MOULARD,Jacqueline,DIV,2,"0,24","0,46",8,F,LAMOTHE,Nolwenn,DIV,2,"0,24","0,46",7,M,BOUDIÉ,Florent,REM,208,"24,67","48,26",1,M,POUVREAU,Charles,UDI,17,"2,02","3,94",5,M,GARRAUD,Jean-Paul,LR,45,"5,34","10,44",6,M,DELAMORTE,Julien,DLF,3,"0,36","0,7",11,F,CHADOURNE,Sandrine,FN,50,"5,93","11,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,10,795,427,"53,71",368,"46,29",4,"0,5","1,09",5,"0,63","1,36",359,"45,16","97,55",4,F,GÉNIN,Gaëlle,EXG,4,"0,5","1,11",10,F,BAJOU,Eloïse,FI,45,"5,66","12,53",9,M,GARANTO,Antoine,SOC,22,"2,77","6,13",3,F,SÉJOURNET,Agnès,ECO,17,"2,14","4,74",2,F,MOULARD,Jacqueline,DIV,4,"0,5","1,11",8,F,LAMOTHE,Nolwenn,DIV,2,"0,25","0,56",7,M,BOUDIÉ,Florent,REM,142,"17,86","39,55",1,M,POUVREAU,Charles,UDI,14,"1,76","3,9",5,M,GARRAUD,Jean-Paul,LR,52,"6,54","14,48",6,M,DELAMORTE,Julien,DLF,7,"0,88","1,95",11,F,CHADOURNE,Sandrine,FN,50,"6,29","13,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,11,740,377,"50,95",363,"49,05",0,0,0,3,"0,41","0,83",360,"48,65","99,17",4,F,GÉNIN,Gaëlle,EXG,3,"0,41","0,83",10,F,BAJOU,Eloïse,FI,30,"4,05","8,33",9,M,GARANTO,Antoine,SOC,27,"3,65","7,5",3,F,SÉJOURNET,Agnès,ECO,17,"2,3","4,72",2,F,MOULARD,Jacqueline,DIV,4,"0,54","1,11",8,F,LAMOTHE,Nolwenn,DIV,0,0,0,7,M,BOUDIÉ,Florent,REM,173,"23,38","48,06",1,M,POUVREAU,Charles,UDI,13,"1,76","3,61",5,M,GARRAUD,Jean-Paul,LR,38,"5,14","10,56",6,M,DELAMORTE,Julien,DLF,3,"0,41","0,83",11,F,CHADOURNE,Sandrine,FN,52,"7,03","14,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,12,765,378,"49,41",387,"50,59",2,"0,26","0,52",2,"0,26","0,52",383,"50,07","98,97",4,F,GÉNIN,Gaëlle,EXG,0,0,0,10,F,BAJOU,Eloïse,FI,35,"4,58","9,14",9,M,GARANTO,Antoine,SOC,26,"3,4","6,79",3,F,SÉJOURNET,Agnès,ECO,20,"2,61","5,22",2,F,MOULARD,Jacqueline,DIV,4,"0,52","1,04",8,F,LAMOTHE,Nolwenn,DIV,3,"0,39","0,78",7,M,BOUDIÉ,Florent,REM,179,"23,4","46,74",1,M,POUVREAU,Charles,UDI,22,"2,88","5,74",5,M,GARRAUD,Jean-Paul,LR,49,"6,41","12,79",6,M,DELAMORTE,Julien,DLF,7,"0,92","1,83",11,F,CHADOURNE,Sandrine,FN,38,"4,97","9,92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,13,734,384,"52,32",350,"47,68",4,"0,54","1,14",3,"0,41","0,86",343,"46,73",98,4,F,GÉNIN,Gaëlle,EXG,1,"0,14","0,29",10,F,BAJOU,Eloïse,FI,56,"7,63","16,33",9,M,GARANTO,Antoine,SOC,24,"3,27",7,3,F,SÉJOURNET,Agnès,ECO,19,"2,59","5,54",2,F,MOULARD,Jacqueline,DIV,3,"0,41","0,87",8,F,LAMOTHE,Nolwenn,DIV,0,0,0,7,M,BOUDIÉ,Florent,REM,132,"17,98","38,48",1,M,POUVREAU,Charles,UDI,15,"2,04","4,37",5,M,GARRAUD,Jean-Paul,LR,40,"5,45","11,66",6,M,DELAMORTE,Julien,DLF,4,"0,54","1,17",11,F,CHADOURNE,Sandrine,FN,49,"6,68","14,29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,14,1041,515,"49,47",526,"50,53",3,"0,29","0,57",4,"0,38","0,76",519,"49,86","98,67",4,F,GÉNIN,Gaëlle,EXG,4,"0,38","0,77",10,F,BAJOU,Eloïse,FI,74,"7,11","14,26",9,M,GARANTO,Antoine,SOC,31,"2,98","5,97",3,F,SÉJOURNET,Agnès,ECO,12,"1,15","2,31",2,F,MOULARD,Jacqueline,DIV,4,"0,38","0,77",8,F,LAMOTHE,Nolwenn,DIV,1,"0,1","0,19",7,M,BOUDIÉ,Florent,REM,219,"21,04","42,2",1,M,POUVREAU,Charles,UDI,26,"2,5","5,01",5,M,GARRAUD,Jean-Paul,LR,63,"6,05","12,14",6,M,DELAMORTE,Julien,DLF,1,"0,1","0,19",11,F,CHADOURNE,Sandrine,FN,84,"8,07","16,18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,15,896,393,"43,86",503,"56,14",6,"0,67","1,19",1,"0,11","0,2",496,"55,36","98,61",4,F,GÉNIN,Gaëlle,EXG,3,"0,33","0,6",10,F,BAJOU,Eloïse,FI,48,"5,36","9,68",9,M,GARANTO,Antoine,SOC,28,"3,13","5,65",3,F,SÉJOURNET,Agnès,ECO,20,"2,23","4,03",2,F,MOULARD,Jacqueline,DIV,3,"0,33","0,6",8,F,LAMOTHE,Nolwenn,DIV,3,"0,33","0,6",7,M,BOUDIÉ,Florent,REM,228,"25,45","45,97",1,M,POUVREAU,Charles,UDI,19,"2,12","3,83",5,M,GARRAUD,Jean-Paul,LR,72,"8,04","14,52",6,M,DELAMORTE,Julien,DLF,2,"0,22","0,4",11,F,CHADOURNE,Sandrine,FN,70,"7,81","14,11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,16,910,474,"52,09",436,"47,91",3,"0,33","0,69",5,"0,55","1,15",428,"47,03","98,17",4,F,GÉNIN,Gaëlle,EXG,4,"0,44","0,93",10,F,BAJOU,Eloïse,FI,53,"5,82","12,38",9,M,GARANTO,Antoine,SOC,25,"2,75","5,84",3,F,SÉJOURNET,Agnès,ECO,29,"3,19","6,78",2,F,MOULARD,Jacqueline,DIV,4,"0,44","0,93",8,F,LAMOTHE,Nolwenn,DIV,3,"0,33","0,7",7,M,BOUDIÉ,Florent,REM,187,"20,55","43,69",1,M,POUVREAU,Charles,UDI,24,"2,64","5,61",5,M,GARRAUD,Jean-Paul,LR,48,"5,27","11,21",6,M,DELAMORTE,Julien,DLF,1,"0,11","0,23",11,F,CHADOURNE,Sandrine,FN,50,"5,49","11,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,17,1077,613,"56,92",464,"43,08",9,"0,84","1,94",5,"0,46","1,08",450,"41,78","96,98",4,F,GÉNIN,Gaëlle,EXG,10,"0,93","2,22",10,F,BAJOU,Eloïse,FI,70,"6,5","15,56",9,M,GARANTO,Antoine,SOC,14,"1,3","3,11",3,F,SÉJOURNET,Agnès,ECO,23,"2,14","5,11",2,F,MOULARD,Jacqueline,DIV,5,"0,46","1,11",8,F,LAMOTHE,Nolwenn,DIV,3,"0,28","0,67",7,M,BOUDIÉ,Florent,REM,155,"14,39","34,44",1,M,POUVREAU,Charles,UDI,23,"2,14","5,11",5,M,GARRAUD,Jean-Paul,LR,63,"5,85",14,6,M,DELAMORTE,Julien,DLF,13,"1,21","2,89",11,F,CHADOURNE,Sandrine,FN,71,"6,59","15,78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,243,Libourne,18,1003,472,"47,06",531,"52,94",5,"0,5","0,94",2,"0,2","0,38",524,"52,24","98,68",4,F,GÉNIN,Gaëlle,EXG,4,"0,4","0,76",10,F,BAJOU,Eloïse,FI,66,"6,58","12,6",9,M,GARANTO,Antoine,SOC,25,"2,49","4,77",3,F,SÉJOURNET,Agnès,ECO,23,"2,29","4,39",2,F,MOULARD,Jacqueline,DIV,1,"0,1","0,19",8,F,LAMOTHE,Nolwenn,DIV,2,"0,2","0,38",7,M,BOUDIÉ,Florent,REM,209,"20,84","39,89",1,M,POUVREAU,Charles,UDI,29,"2,89","5,53",5,M,GARRAUD,Jean-Paul,LR,103,"10,27","19,66",6,M,DELAMORTE,Julien,DLF,6,"0,6","1,15",11,F,CHADOURNE,Sandrine,FN,56,"5,58","10,69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
