Support d'identification,Catégorie,Déchetterie,Date,Heure,Produit,Quantité
08735,PARTICULIER,RIMONS,26/09/2013,16:51:00,,"0,00"
07205,PARTICULIER,RIMONS,26/09/2013,16:28:00,,"0,00"
07205,PARTICULIER,RIMONS,26/09/2013,16:27:00,,"0,00"
05561,PARTICULIER,RIMONS,26/09/2013,16:25:00,,"0,00"
25151,PARTICULIER,RIMONS,26/09/2013,16:19:00,,"0,00"
15708,PARTICULIER,RIMONS,26/09/2013,15:43:00,,"0,00"
07731,PROFESSIONNEL,RIMONS,26/09/2013,15:30:00,,"0,00"
07377,PARTICULIER,RIMONS,26/09/2013,15:16:00,,"0,00"
08175,PARTICULIER,RIMONS,26/09/2013,15:02:00,,"0,00"
26321,PARTICULIER,RIMONS,26/09/2013,14:46:00,,"0,00"
05037,PARTICULIER,RIMONS,26/09/2013,14:36:00,,"0,00"
27552,PROFESSIONNEL,RIMONS,26/09/2013,14:30:00,,"0,00"
05558,PARTICULIER,RIMONS,26/09/2013,14:24:00,,"0,00"
29075,PARTICULIER,RIMONS,26/09/2013,14:22:00,,"0,00"
24849,PARTICULIER,RIMONS,26/09/2013,14:10:00,,"0,00"
07261,PARTICULIER,GENSAC,27/09/2013,10:24:00,BOIS TRAITE,"0,00"
07261,PARTICULIER,GENSAC,27/09/2013,10:24:00,TOUT VENANT ENCOMBRANTS,"0,00"
07261,PARTICULIER,GENSAC,27/09/2013,10:24:00,BOIS TRAITE,"0,00"
07261,PARTICULIER,GENSAC,27/09/2013,10:24:00,FERRAILLE,"0,00"
28586,PARTICULIER,GENSAC,27/09/2013,10:12:00,DECHETS VERTS,"0,00"
28586,PARTICULIER,GENSAC,27/09/2013,10:12:00,FERRAILLE,"0,00"
25580,PARTICULIER,GENSAC,27/09/2013,10:09:00,TOUT VENANT ENCOMBRANTS,"0,00"
25580,PARTICULIER,GENSAC,27/09/2013,10:09:00,BOUTEILLES VERRES,"0,00"
25580,PARTICULIER,GENSAC,27/09/2013,10:09:00,CARTON,"0,00"
25580,PARTICULIER,GENSAC,27/09/2013,10:09:00,FERRAILLE,"0,00"
01989,PARTICULIER,GENSAC,27/09/2013,09:42:00,NYLON,"0,00"
01989,PARTICULIER,GENSAC,27/09/2013,09:42:00,TOUT VENANT ENCOMBRANTS,"0,00"
01989,PARTICULIER,GENSAC,27/09/2013,09:42:00,CARTON,"0,00"
05480,PARTICULIER,GENSAC,27/09/2013,09:26:00,CARTON,"0,00"
05480,PARTICULIER,GENSAC,27/09/2013,09:26:00,BOIS TRAITE,"0,00"
05480,PARTICULIER,GENSAC,27/09/2013,09:26:00,TOUT VENANT ENCOMBRANTS,"0,00"
24999,PARTICULIER,RIMONS,27/09/2013,17:36:00,,"0,00"
24260,PARTICULIER,RIMONS,27/09/2013,17:30:00,,"0,00"
29370,PROFESSIONNEL,RIMONS,27/09/2013,16:55:00,,"0,00"
04656,PARTICULIER,RIMONS,27/09/2013,16:49:00,,"0,00"
04652,PARTICULIER,RIMONS,27/09/2013,16:38:00,,"0,00"
28373,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,17:47:00,,"0,00"
28597,PARTICULIER,RIMONS,27/09/2013,16:35:00,,"0,00"
25499,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,17:15:00,,"0,00"
05773,PARTICULIER,RIMONS,27/09/2013,15:54:00,,"0,00"
27022,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,17:09:00,,"0,00"
01078,PARTICULIER,RIMONS,27/09/2013,15:02:00,,"0,00"
27022,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,17:09:00,,"0,00"
29069,PARTICULIER,RIMONS,27/09/2013,14:48:00,,"0,00"
25060,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,17:05:00,,"0,00"
01657,PARTICULIER,RIMONS,27/09/2013,14:28:00,,"0,00"
16568,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,16:58:00,,"0,00"
08052,PARTICULIER,RIMONS,27/09/2013,14:24:00,,"0,00"
02188,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,16:36:00,,"0,00"
15469,PARTICULIER,RIMONS,27/09/2013,14:14:00,,"0,00"
03067,PROFESSIONNEL,SAUVETERRE DE GUYENNE,27/09/2013,16:25:00,,"0,00"
25482,PARTICULIER,RIMONS,27/09/2013,14:08:00,,"0,00"
25620,PROFESSIONNEL,SAUVETERRE DE GUYENNE,27/09/2013,16:22:00,,"0,00"
06152,PARTICULIER,RIMONS,27/09/2013,14:06:00,,"0,00"
28359,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,16:04:00,,"0,00"
08735,PARTICULIER,RIMONS,27/09/2013,11:23:00,,"0,00"
29965,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,15:55:00,,"0,00"
05440,PARTICULIER,RIMONS,27/09/2013,10:54:00,,"0,00"
05082,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,15:55:00,,"0,00"
00315,PARTICULIER,RIMONS,27/09/2013,10:53:00,,"0,00"
24812,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,15:38:00,,"0,00"
06152,PARTICULIER,RIMONS,27/09/2013,10:34:00,,"0,00"
06956,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,15:33:00,,"0,00"
26323,PARTICULIER,RIMONS,27/09/2013,10:28:00,,"0,00"
00300,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,15:29:00,,"0,00"
25496,PARTICULIER,RIMONS,27/09/2013,10:26:00,,"0,00"
16679,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,15:24:00,,"0,00"
24916,PARTICULIER,RIMONS,27/09/2013,10:17:00,,"0,00"
07400,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,15:10:00,,"0,00"
08773,PARTICULIER,RIMONS,27/09/2013,10:09:00,,"0,00"
01757,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,15:09:00,,"0,00"
05412,PARTICULIER,RIMONS,27/09/2013,09:56:00,,"0,00"
07415,PROFESSIONNEL,SAUVETERRE DE GUYENNE,27/09/2013,14:50:00,,"0,00"
29067,PARTICULIER,RIMONS,27/09/2013,09:56:00,,"0,00"
07231,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,14:49:00,,"0,00"
25505,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,14:44:00,,"0,00"
24872,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,14:37:00,,"0,00"
29904,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,14:29:00,,"0,00"
04331,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,14:26:00,,"0,00"
07431,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,14:19:00,,"0,00"
24819,PROFESSIONNEL,SAUVETERRE DE GUYENNE,27/09/2013,14:19:00,,"0,00"
14979,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,14:04:00,,"0,00"
15641,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,13:54:00,,"0,00"
26268,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,11:24:00,,"0,00"
09259,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,11:01:00,,"0,00"
08172,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,10:59:00,,"0,00"
26058,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,10:56:00,,"0,00"
28379,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,10:46:00,,"0,00"
25358,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,10:37:00,,"0,00"
05549,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,10:32:00,,"0,00"
25527,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,10:18:00,,"0,00"
26201,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,10:01:00,,"0,00"
07871,PROFESSIONNEL,SAUVETERRE DE GUYENNE,27/09/2013,09:50:00,,"0,00"
07413,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,09:49:00,,"0,00"
28095,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,09:47:00,,"0,00"
16107,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,09:28:00,,"0,00"
08119,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,09:24:00,,"0,00"
26279,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,09:21:00,,"0,00"
02187,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,09:15:00,,"0,00"
24948,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,09:09:00,,"0,00"
05780,PARTICULIER,SAUVETERRE DE GUYENNE,27/09/2013,09:00:00,,"0,00"
28381,PROFESSIONNEL,GENSAC,27/09/2013,17:25:00,FERRAILLE,"0,00"
28381,PROFESSIONNEL,GENSAC,27/09/2013,17:25:00,CARTON,"0,00"
28381,PROFESSIONNEL,GENSAC,27/09/2013,17:25:00,TOUT VENANT ENCOMBRANTS,"0,00"
09310,PARTICULIER,GENSAC,27/09/2013,16:32:00,TOUT VENANT ENCOMBRANTS,"0,00"
08316,PROFESSIONNEL,GENSAC,27/09/2013,16:31:00,NYLON,"0,00"
08316,PROFESSIONNEL,GENSAC,27/09/2013,16:31:00,CARTON,"0,00"
08316,PROFESSIONNEL,GENSAC,27/09/2013,16:31:00,TOUT VENANT ENCOMBRANTS,"0,00"
08177,PARTICULIER,GENSAC,27/09/2013,16:29:00,TOUT VENANT ENCOMBRANTS,"0,00"
08177,PARTICULIER,GENSAC,27/09/2013,16:29:00,BOUTEILLES VERRES,"0,00"
08177,PARTICULIER,GENSAC,27/09/2013,16:29:00,CARTON,"0,00"
08705,PARTICULIER,GENSAC,27/09/2013,16:21:00,TOUT VENANT ENCOMBRANTS,"0,00"
04283,PARTICULIER,GENSAC,27/09/2013,16:12:00,DECHETS VERTS,"0,00"
04283,PARTICULIER,GENSAC,27/09/2013,16:12:00,NYLON,"0,00"
04283,PARTICULIER,GENSAC,27/09/2013,16:12:00,CARTON,"0,00"
04283,PARTICULIER,GENSAC,27/09/2013,16:12:00,TOUT VENANT ENCOMBRANTS,"0,00"
08316,PROFESSIONNEL,GENSAC,27/09/2013,16:01:00,NYLON,"0,00"
08316,PROFESSIONNEL,GENSAC,27/09/2013,16:01:00,CARTON,"0,00"
08316,PROFESSIONNEL,GENSAC,27/09/2013,16:01:00,TOUT VENANT ENCOMBRANTS,"0,00"
08705,PARTICULIER,GENSAC,27/09/2013,15:44:00,FERRAILLE,"0,00"
08705,PARTICULIER,GENSAC,27/09/2013,15:44:00,TOUT VENANT ENCOMBRANTS,"0,00"
27412,PARTICULIER,GENSAC,27/09/2013,15:34:00,DECHETS VERTS,"0,00"
24633,PARTICULIER,GENSAC,27/09/2013,15:31:00,DECHETS VERTS,"0,00"
24434,PARTICULIER,GENSAC,27/09/2013,15:30:00,DECHETS VERTS,"0,00"
07260,PARTICULIER,GENSAC,27/09/2013,15:29:00,DECHETS VERTS,"0,00"
06526,PARTICULIER,GENSAC,27/09/2013,15:20:00,DECHETS VERTS,"0,00"
08705,PARTICULIER,GENSAC,27/09/2013,15:16:00,CARTON,"0,00"
08705,PARTICULIER,GENSAC,27/09/2013,15:16:00,TOUT VENANT ENCOMBRANTS,"0,00"
09306,PARTICULIER,GENSAC,27/09/2013,15:12:00,DECHETS VERTS,"0,00"
09306,PARTICULIER,GENSAC,27/09/2013,15:12:00,TOUT VENANT ENCOMBRANTS,"0,00"
09306,PARTICULIER,GENSAC,27/09/2013,15:12:00,FERRAILLE,"0,00"
28494,PARTICULIER,GENSAC,27/09/2013,14:59:00,CARTON,"0,00"
28494,PARTICULIER,GENSAC,27/09/2013,14:59:00,FERRAILLE,"0,00"
28494,PARTICULIER,GENSAC,27/09/2013,14:59:00,BOIS NON TRAITE,"0,00"
28494,PARTICULIER,GENSAC,27/09/2013,14:59:00,BOIS TRAITE,"0,00"
28494,PARTICULIER,GENSAC,27/09/2013,14:59:00,DECHETS VERTS,"0,00"
08396,PARTICULIER,GENSAC,27/09/2013,14:56:00,DECHETS VERTS,"0,00"
03056,PROFESSIONNEL,GENSAC,27/09/2013,14:53:00,DECHETS VERTS,"0,00"
15029,PARTICULIER,GENSAC,27/09/2013,14:26:00,TOUT VENANT ENCOMBRANTS,"0,00"
00605,PARTICULIER,GENSAC,27/09/2013,14:17:00,BOUTEILLES VERRES,"0,00"
29416,PARTICULIER,GENSAC,27/09/2013,14:16:00,DECHETS VERTS,"0,00"
24013,PARTICULIER,GENSAC,27/09/2013,14:06:00,DECHETS VERTS,"0,00"
24013,PARTICULIER,GENSAC,27/09/2013,14:06:00,GRAVATS,"0,00"
16539,PARTICULIER,GENSAC,27/09/2013,11:32:00,FERRAILLE,"0,00"
16539,PARTICULIER,GENSAC,27/09/2013,11:32:00,TOUT VENANT ENCOMBRANTS,"0,00"
16539,PARTICULIER,GENSAC,27/09/2013,11:32:00,GRAVATS,"0,00"
15999,PARTICULIER,GENSAC,27/09/2013,11:31:00,DMS,"0,00"
15999,PARTICULIER,GENSAC,27/09/2013,11:31:00,CARTON,"0,00"
15999,PARTICULIER,GENSAC,27/09/2013,11:31:00,TOUT VENANT ENCOMBRANTS,"0,00"
15999,PARTICULIER,GENSAC,27/09/2013,11:31:00,DECHETS VERTS,"0,00"
24633,PARTICULIER,GENSAC,27/09/2013,11:25:00,DECHETS VERTS,"0,00"
01974,PARTICULIER,GENSAC,27/09/2013,10:57:00,DECHETS VERTS,"0,00"
25593,PARTICULIER,GENSAC,27/09/2013,10:56:00,DECHETS VERTS,"0,00"
03162,PROFESSIONNEL,SAUVETERRE DE GUYENNE,28/09/2013,16:39:00,,"0,00"
02029,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,16:26:00,,"0,00"
15138,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,15:34:00,,"0,00"
26268,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,15:17:00,,"0,00"
28379,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,15:17:00,,"0,00"
24671,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,15:12:00,,"0,00"
15684,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,15:09:00,,"0,00"
06296,PROFESSIONNEL,SAUVETERRE DE GUYENNE,28/09/2013,14:57:00,,"0,00"
29332,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,14:56:00,,"0,00"
02185,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,14:55:00,,"0,00"
24671,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,14:38:00,,"0,00"
29332,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,14:29:00,,"0,00"
26213,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,14:28:00,,"0,00"
08454,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,14:27:00,,"0,00"
05368,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,13:58:00,,"0,00"
04663,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,13:56:00,,"0,00"
09549,PARTICULIER,RIMONS,28/09/2013,11:40:00,,"0,00"
26718,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,11:51:00,,"0,00"
24372,PARTICULIER,RIMONS,28/09/2013,11:27:00,,"0,00"
16578,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,11:49:00,,"0,00"
07951,PARTICULIER,RIMONS,28/09/2013,11:20:00,,"0,00"
01757,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,11:42:00,,"0,00"
06088,PARTICULIER,RIMONS,28/09/2013,11:20:00,,"0,00"
26555,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,11:28:00,,"0,00"
24648,PARTICULIER,RIMONS,28/09/2013,11:18:00,,"0,00"
28890,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,11:08:00,,"0,00"
29801,PARTICULIER,RIMONS,28/09/2013,11:08:00,,"0,00"
16447,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,10:26:00,,"0,00"
25560,PARTICULIER,RIMONS,28/09/2013,11:06:00,,"0,00"
15062,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,10:21:00,,"0,00"
06112,PARTICULIER,RIMONS,28/09/2013,10:23:00,,"0,00"
05327,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,09:56:00,,"0,00"
27178,PARTICULIER,RIMONS,28/09/2013,10:07:00,,"0,00"
29965,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,09:51:00,,"0,00"
05336,PARTICULIER,RIMONS,28/09/2013,10:06:00,,"0,00"
08152,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,09:43:00,,"0,00"
26323,PARTICULIER,RIMONS,28/09/2013,10:00:00,,"0,00"
00919,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,09:40:00,,"0,00"
29969,PARTICULIER,RIMONS,28/09/2013,09:52:00,,"0,00"
05780,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,09:40:00,,"0,00"
05128,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,09:36:00,,"0,00"
02447,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,09:17:00,,"0,00"
29836,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,09:12:00,,"0,00"
07834,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,09:03:00,,"0,00"
25109,PARTICULIER,RIMONS,28/09/2013,17:30:00,,"0,00"
02870,PARTICULIER,RIMONS,28/09/2013,17:11:00,,"0,00"
06993,PARTICULIER,RIMONS,28/09/2013,16:53:00,,"0,00"
15618,PARTICULIER,RIMONS,28/09/2013,16:47:00,,"0,00"
05433,PARTICULIER,RIMONS,28/09/2013,16:44:00,,"0,00"
05532,PARTICULIER,RIMONS,28/09/2013,16:18:00,,"0,00"
06993,PARTICULIER,RIMONS,28/09/2013,16:12:00,,"0,00"
05043,PARTICULIER,RIMONS,28/09/2013,16:06:00,,"0,00"
29255,PARTICULIER,RIMONS,28/09/2013,16:03:00,,"0,00"
27377,PARTICULIER,RIMONS,28/09/2013,15:51:00,,"0,00"
05497,PARTICULIER,RIMONS,28/09/2013,15:49:00,,"0,00"
08176,PARTICULIER,RIMONS,28/09/2013,15:44:00,,"0,00"
01293,PARTICULIER,RIMONS,28/09/2013,15:41:00,,"0,00"
15708,PARTICULIER,RIMONS,28/09/2013,15:38:00,,"0,00"
08924,PARTICULIER,RIMONS,28/09/2013,15:13:00,,"0,00"
24940,PARTICULIER,RIMONS,28/09/2013,15:09:00,,"0,00"
16476,PARTICULIER,RIMONS,28/09/2013,14:59:00,,"0,00"
07692,PARTICULIER,RIMONS,28/09/2013,14:33:00,,"0,00"
07066,PARTICULIER,RIMONS,28/09/2013,14:30:00,,"0,00"
01131,PARTICULIER,GENSAC,28/09/2013,17:29:00,GRAVATS,"0,00"
09019,PARTICULIER,GENSAC,28/09/2013,17:22:00,DECHETS VERTS,"0,00"
24678,PARTICULIER,GENSAC,28/09/2013,17:13:00,DECHETS VERTS,"0,00"
01254,PARTICULIER,GENSAC,28/09/2013,17:10:00,FERRAILLE,"0,00"
01254,PARTICULIER,GENSAC,28/09/2013,17:10:00,HUILE MOTEUR,"0,00"
01254,PARTICULIER,GENSAC,28/09/2013,17:10:00,TOUT VENANT ENCOMBRANTS,"0,00"
01254,PARTICULIER,GENSAC,28/09/2013,17:10:00,TOUT VENANT ENCOMBRANTS,"0,00"
09306,PARTICULIER,GENSAC,28/09/2013,17:06:00,FERRAILLE,"0,00"
27466,PARTICULIER,GENSAC,28/09/2013,17:03:00,TOUT VENANT ENCOMBRANTS,"0,00"
27466,PARTICULIER,GENSAC,28/09/2013,17:03:00,PAPIER,"0,00"
27466,PARTICULIER,GENSAC,28/09/2013,17:03:00,TOUT VENANT ENCOMBRANTS,"0,00"
07895,PARTICULIER,GENSAC,28/09/2013,17:00:00,FERRAILLE,"0,00"
07895,PARTICULIER,GENSAC,28/09/2013,17:00:00,TOUT VENANT ENCOMBRANTS,"0,00"
06979,PARTICULIER,GENSAC,28/09/2013,16:32:00,TOUT VENANT ENCOMBRANTS,"0,00"
06979,PARTICULIER,GENSAC,28/09/2013,16:32:00,CARTON,"0,00"
16029,PARTICULIER,GENSAC,28/09/2013,16:29:00,FERRAILLE,"0,00"
16029,PARTICULIER,GENSAC,28/09/2013,16:29:00,TOUT VENANT ENCOMBRANTS,"0,00"
16105,PARTICULIER,GENSAC,28/09/2013,16:20:00,TOUT VENANT ENCOMBRANTS,"0,00"
16105,PARTICULIER,GENSAC,28/09/2013,16:20:00,FERRAILLE,"0,00"
01624,PARTICULIER,GENSAC,28/09/2013,16:15:00,FERRAILLE,"0,00"
01624,PARTICULIER,GENSAC,28/09/2013,16:15:00,TOUT VENANT ENCOMBRANTS,"0,00"
00122,PARTICULIER,GENSAC,28/09/2013,15:36:00,FERRAILLE,"0,00"
00122,PARTICULIER,GENSAC,28/09/2013,15:36:00,CARTON,"0,00"
00122,PARTICULIER,GENSAC,28/09/2013,15:36:00,BOIS TRAITE,"0,00"
00122,PARTICULIER,GENSAC,28/09/2013,15:36:00,NYLON,"0,00"
06978,PARTICULIER,GENSAC,28/09/2013,15:33:00,BOUTEILLES VERRES,"0,00"
06978,PARTICULIER,GENSAC,28/09/2013,15:33:00,BOIS TRAITE,"0,00"
06978,PARTICULIER,GENSAC,28/09/2013,15:33:00,TOUT VENANT ENCOMBRANTS,"0,00"
28486,PARTICULIER,GENSAC,28/09/2013,15:26:00,FERRAILLE,"0,00"
28486,PARTICULIER,GENSAC,28/09/2013,15:26:00,CARTON,"0,00"
28486,PARTICULIER,GENSAC,28/09/2013,15:26:00,TOUT VENANT ENCOMBRANTS,"0,00"
01675,PARTICULIER,GENSAC,28/09/2013,15:25:00,FERRAILLE,"0,00"
01675,PARTICULIER,GENSAC,28/09/2013,15:25:00,BOUTEILLES FLACONS PLASTIQUES,"0,00"
01675,PARTICULIER,GENSAC,28/09/2013,15:25:00,TEXTILE,"0,00"
07171,PARTICULIER,GENSAC,28/09/2013,15:17:00,DMS,"0,00"
07171,PARTICULIER,GENSAC,28/09/2013,15:17:00,FERRAILLE,"0,00"
07171,PARTICULIER,GENSAC,28/09/2013,15:17:00,CARTON,"0,00"
07171,PARTICULIER,GENSAC,28/09/2013,15:17:00,TOUT VENANT ENCOMBRANTS,"0,00"
07212,PARTICULIER,GENSAC,28/09/2013,14:52:00,NYLON,"0,00"
07212,PARTICULIER,GENSAC,28/09/2013,14:52:00,DECHETS VERTS,"0,00"
28528,PARTICULIER,GENSAC,28/09/2013,14:47:00,CARTON,"0,00"
28528,PARTICULIER,GENSAC,28/09/2013,14:47:00,TOUT VENANT ENCOMBRANTS,"0,00"
28528,PARTICULIER,GENSAC,28/09/2013,14:47:00,GRAVATS,"0,00"
01261,PARTICULIER,GENSAC,28/09/2013,14:43:00,DECHETS VERTS,"0,00"
01261,PARTICULIER,GENSAC,28/09/2013,14:43:00,BOIS TRAITE,"0,00"
01261,PARTICULIER,GENSAC,28/09/2013,14:43:00,TOUT VENANT ENCOMBRANTS,"0,00"
01261,PARTICULIER,GENSAC,28/09/2013,14:43:00,GRAVATS,"0,00"
02132,PARTICULIER,GENSAC,28/09/2013,14:38:00,TOUT VENANT ENCOMBRANTS,"0,00"
02132,PARTICULIER,GENSAC,28/09/2013,14:38:00,DECHETS VERTS,"0,00"
06607,PROFESSIONNEL,GENSAC,28/09/2013,14:34:00,CARTON,"0,00"
06607,PROFESSIONNEL,GENSAC,28/09/2013,14:34:00,TOUT VENANT ENCOMBRANTS,"0,00"
06607,PROFESSIONNEL,GENSAC,28/09/2013,14:34:00,FERRAILLE,"0,00"
24748,PARTICULIER,GENSAC,28/09/2013,14:08:00,DECHETS VERTS,"0,00"
06932,PARTICULIER,GENSAC,28/09/2013,11:42:00,DECHETS VERTS,"0,00"
01183,PARTICULIER,GENSAC,28/09/2013,11:15:00,DMS,"0,00"
01183,PARTICULIER,GENSAC,28/09/2013,11:15:00,CARTON,"0,00"
01183,PARTICULIER,GENSAC,28/09/2013,11:15:00,FERRAILLE,"0,00"
01183,PARTICULIER,GENSAC,28/09/2013,11:15:00,TOUT VENANT ENCOMBRANTS,"0,00"
04230,PARTICULIER,GENSAC,28/09/2013,11:02:00,DECHETS VERTS,"0,00"
04230,PARTICULIER,GENSAC,28/09/2013,11:02:00,FERRAILLE,"0,00"
04230,PARTICULIER,GENSAC,28/09/2013,11:02:00,TOUT VENANT ENCOMBRANTS,"0,00"
04230,PARTICULIER,GENSAC,28/09/2013,11:02:00,HUILE ALIMENTAIRE,"0,00"
05559,PARTICULIER,GENSAC,28/09/2013,10:58:00,TOUT VENANT ENCOMBRANTS,"0,00"
05559,PARTICULIER,GENSAC,28/09/2013,10:58:00,BOIS TRAITE,"0,00"
05559,PARTICULIER,GENSAC,28/09/2013,10:58:00,GRAVATS,"0,00"
01690,PARTICULIER,GENSAC,28/09/2013,10:37:00,BOUTEILLES VERRES,"0,00"
01690,PARTICULIER,GENSAC,28/09/2013,10:37:00,NEONS AMPOULES,"0,00"
01690,PARTICULIER,GENSAC,28/09/2013,10:37:00,DMS,"0,00"
01690,PARTICULIER,GENSAC,28/09/2013,10:37:00,DECHETS VERTS,"0,00"
09022,PARTICULIER,GENSAC,28/09/2013,09:56:00,DECHETS VERTS,"0,00"
29676,PARTICULIER,GENSAC,28/09/2013,09:55:00,DECHETS VERTS,"0,00"
08896,PARTICULIER,GENSAC,28/09/2013,09:46:00,BOIS NON TRAITE,"0,00"
08896,PARTICULIER,GENSAC,28/09/2013,09:46:00,FERRAILLE,"0,00"
08896,PARTICULIER,GENSAC,28/09/2013,09:46:00,TOUT VENANT ENCOMBRANTS,"0,00"
08896,PARTICULIER,GENSAC,28/09/2013,09:46:00,CARTON,"0,00"
29673,PARTICULIER,GENSAC,28/09/2013,09:39:00,CARTON,"0,00"
29673,PARTICULIER,GENSAC,28/09/2013,09:39:00,FERRAILLE,"0,00"
29673,PARTICULIER,GENSAC,28/09/2013,09:39:00,TOUT VENANT ENCOMBRANTS,"0,00"
29673,PARTICULIER,GENSAC,28/09/2013,09:39:00,DMS,"0,00"
29673,PARTICULIER,GENSAC,28/09/2013,09:39:00,PILES,"0,00"
06908,PARTICULIER,GENSAC,28/09/2013,09:08:00,TOUT VENANT ENCOMBRANTS,"0,00"
06908,PARTICULIER,GENSAC,28/09/2013,09:08:00,FERRAILLE,"0,00"
00750,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,17:47:00,,"0,00"
09407,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,16:47:00,,"0,00"
08729,PARTICULIER,SAUVETERRE DE GUYENNE,28/09/2013,16:45:00,,"0,00"
03056,PROFESSIONNEL,GENSAC,30/09/2013,17:51:00,DECHETS VERTS,"0,00"
08123,PARTICULIER,GENSAC,30/09/2013,17:28:00,DMS,"0,00"
08123,PARTICULIER,GENSAC,30/09/2013,17:28:00,PILES,"0,00"
08123,PARTICULIER,GENSAC,30/09/2013,17:28:00,TOUT VENANT ENCOMBRANTS,"0,00"
08123,PARTICULIER,GENSAC,30/09/2013,17:28:00,DECHETS VERTS,"0,00"
27441,PARTICULIER,GENSAC,30/09/2013,17:26:00,NEONS AMPOULES,"0,00"
27441,PARTICULIER,GENSAC,30/09/2013,17:26:00,DMS,"0,00"
27441,PARTICULIER,GENSAC,30/09/2013,17:26:00,CARTON,"0,00"
